ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
23,Monte Carlo,Monte Carlo Masters,10/04/2022,Masters 1000,Outdoor,Clay,1st Round,3,Davidovich Fokina A.,Giron M.,46,54,1095,983,7,5,6,3,,,,,,,2,0,Completed,1.44,2.75,1.53,2.69,1.53,2.9,1.47,2.66
23,Monte Carlo,Monte Carlo Masters,10/04/2022,Masters 1000,Outdoor,Clay,1st Round,3,Dimitrov G.,Basilashvili N.,29,20,1458,1801,6,3,2,0,,,,,,,1,0,Retired,1.44,2.75,1.51,2.78,1.52,3.1,1.45,2.73
23,Monte Carlo,Monte Carlo Masters,10/04/2022,Masters 1000,Outdoor,Clay,1st Round,3,Fucsovics M.,Harris L.,57,40,957,1166,6,4,6,7,6,1,,,,,2,1,Completed,1.5,2.62,1.52,2.72,1.55,2.72,1.5,2.57
23,Monte Carlo,Monte Carlo Masters,10/04/2022,Masters 1000,Outdoor,Clay,1st Round,3,Lajovic D.,Krajinovic F.,49,39,1056,1171,6,2,7,6,,,,,,,2,0,Completed,2.2,1.66,2.18,1.77,2.33,1.77,2.15,1.69
23,Monte Carlo,Monte Carlo Masters,11/04/2022,Masters 1000,Outdoor,Clay,1st Round,3,Korda S.,Van De Zandschulp B.,42,41,1134,1161,7,5,6,4,,,,,,,2,0,Completed,1.66,2.2,1.62,2.45,1.69,2.45,1.61,2.31
23,Monte Carlo,Monte Carlo Masters,11/04/2022,Masters 1000,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Griekspoor T.,37,58,1221,957,6,4,4,6,6,2,,,,,2,1,Completed,1.57,2.37,1.53,2.68,1.62,2.73,1.53,2.5
23,Monte Carlo,Monte Carlo Masters,11/04/2022,Masters 1000,Outdoor,Clay,1st Round,3,Fognini F.,Rinderknech A.,32,59,1361,948,7,5,4,6,6,3,,,,,2,1,Completed,1.44,2.75,1.49,2.84,1.53,2.88,1.47,2.67
23,Monte Carlo,Monte Carlo Masters,11/04/2022,Masters 1000,Outdoor,Clay,1st Round,3,Schwartzman D.,Khachanov K.,16,24,2580,1588,6,7,6,3,6,3,,,,,2,1,Completed,1.44,2.75,1.53,2.71,1.57,2.79,1.5,2.57
23,Monte Carlo,Monte Carlo Masters,11/04/2022,Masters 1000,Outdoor,Clay,1st Round,3,Delbonis F.,Munar J.,34,105,1279,663,6,4,3,6,6,4,,,,,2,1,Completed,3.5,1.3,3.65,1.33,3.65,1.36,3.44,1.31
23,Monte Carlo,Monte Carlo Masters,11/04/2022,Masters 1000,Outdoor,Clay,1st Round,3,De Minaur A.,Zapata Miralles B.,25,123,1566,535,6,3,6,4,,,,,,,2,0,Completed,1.3,3.5,1.36,3.49,1.36,3.68,1.31,3.38
