ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
23,Monte Carlo,Monte Carlo Masters,15/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Khachanov K.,Kokkinakis T.,38,150,1255,380,7,5,6,4,,,,,,,2,0,Completed,1.53,2.37,1.53,2.35,,,1.58,2.55,1.61,2.66,1.55,2.44
23,Monte Carlo,Monte Carlo Masters,15/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Zverev M.,Auger-Aliassime F.,55,448,932,82,6,2,6,7,6,1,,,,,2,1,Completed,2.25,1.57,2.15,1.62,,,2.38,1.65,2.4,1.78,2.21,1.67
23,Monte Carlo,Monte Carlo Masters,15/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Medvedev D.,Fucsovics M.,49,59,984,864,6,7,6,2,7,5,,,,,2,1,Completed,2,1.72,2,1.72,,,2.17,1.78,2.2,1.87,2.08,1.75
23,Monte Carlo,Monte Carlo Masters,16/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Bautista Agut R.,Gojowczyk P.,16,50,2175,979,6,4,6,3,,,,,,,2,0,Completed,1.14,5.5,1.15,4.75,,,1.18,5.55,1.25,5.9,1.17,5.06
23,Monte Carlo,Monte Carlo Masters,16/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Donaldson J.,24,51,1745,977,6,3,6,3,,,,,,,2,0,Completed,1.33,3.25,1.32,3.1,,,1.36,3.44,1.4,3.58,1.34,3.23
23,Monte Carlo,Monte Carlo Masters,16/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Rublev A.,Haase R.,33,44,1378,1120,7,6,2,6,7,5,,,,,2,1,Completed,1.72,2,1.72,2,,,1.83,2.09,1.85,2.1,1.78,2.02
23,Monte Carlo,Monte Carlo Masters,16/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Coric B.,Benneteau J.,39,57,1251,891,6,2,6,3,,,,,,,2,0,Completed,1.16,5,1.16,4.6,,,1.19,5.42,1.22,5.42,1.19,4.83
23,Monte Carlo,Monte Carlo Masters,16/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Nishikori K.,Berdych T.,36,18,1280,2140,4,6,6,2,6,1,,,,,2,1,Completed,2,1.72,1.95,1.75,,,1.95,1.95,2.18,1.95,2.03,1.79
23,Monte Carlo,Monte Carlo Masters,16/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Raonic M.,Catarina L.,22,365,1765,122,3,6,6,2,6,3,,,,,2,1,Completed,1.01,23,1.01,11.5,,,1.01,29.16,1.02,30,1.01,20.91
23,Monte Carlo,Monte Carlo Masters,16/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Djokovic N.,Lajovic D.,13,93,2310,639,6,0,6,1,,,,,,,2,0,Completed,1.28,3.5,1.25,3.6,,,1.27,4.22,1.34,4.25,1.28,3.75
23,Monte Carlo,Monte Carlo Masters,16/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Muller G.,Mayer F.,28,74,1465,729,7,5,6,4,,,,,,,2,0,Completed,1.61,2.2,1.62,2.15,,,1.71,2.27,1.75,2.35,1.68,2.19
23,Monte Carlo,Monte Carlo Masters,16/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Bedene A.,Basic M.,58,92,877,643,6,4,7,6,,,,,,,2,0,Completed,1.22,4,1.19,4.2,,,1.21,5,1.25,5.25,1.2,4.61
23,Monte Carlo,Monte Carlo Masters,16/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Tsitsipas S.,Shapovalov D.,71,45,767,1118,6,3,6,4,,,,,,,2,0,Completed,1.66,2.1,1.62,2.15,,,1.68,2.34,1.73,2.35,1.66,2.23
23,Monte Carlo,Monte Carlo Masters,16/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Herbert P.H.,Lorenzi P.,82,63,690,850,7,6,6,4,,,,,,,2,0,Completed,1.44,2.62,1.45,2.55,,,1.48,2.86,1.53,2.94,1.46,2.73
23,Monte Carlo,Monte Carlo Masters,17/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Cecchinato M.,Dzumhur D.,100,31,606,1415,6,3,6,2,,,,,,,2,0,Completed,1.72,2,1.75,1.95,,,1.93,1.97,1.95,2.05,1.84,1.96
23,Monte Carlo,Monte Carlo Masters,17/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Simon G.,Mannarino A.,69,26,780,1655,6,3,4,6,6,2,,,,,2,1,Completed,1.53,2.37,1.6,2.2,,,1.67,2.36,1.71,2.4,1.63,2.28
