ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;1st Round;3,0;Chela J.I.;Lopez-Moron A.;84,0;117,0;7,0;5,0;1,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;1st Round;3,0;Enqvist T.;Saulnier C.;9,0;132,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;2nd Round;3,0;Hrbaty D.;Kafelnikov Y.;24,0;3,0;6,0;3,0;5,0;7,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;2nd Round;3,0;Alami K.;Norman M.;44,0;5,0;6,0;3,0;3,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;2nd Round;3,0;Krajicek R.;Enqvist T.;43,0;9,0;7,0;5,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;2nd Round;3,0;Chela J.I.;Henman T.;84,0;10,0;6,0;2,0;4,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;2nd Round;3,0;Dosedel S.;Escude N.;51,0;20,0;6,0;0,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;2nd Round;3,0;Clement A.;Zabaleta M.;59,0;23,0;6,0;7,0;6,0;0,0;7,0;5,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;2nd Round;3,0;Ferrero J.C.;Arazi H.;29,0;26,0;6,0;0,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;2nd Round;3,0;Kucera K.;Medvedev A.;42,0;27,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;2nd Round;3,0;Squillari F.;Meligeni F.;41,0;28,0;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;2nd Round;3,0;Corretja A.;Santoro F.;13,0;30,0;6,0;0,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;2nd Round;3,0;Schalken S.;Moya C.;50,0;35,0;6,0;4,0;4,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;2nd Round;3,0;Pioline C.;Novak J.;12,0;37,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;2nd Round;3,0;Gaudio G.;Mantilla F.;62,0;47,0;6,0;3,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;2nd Round;3,0;Ruud C.;Ferreira W.;93,0;48,0;5,0;7,0;6,0;4,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;2nd Round;3,0;Boutter J.;Sargsian S.;134,0;56,0;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;2nd Round;3,0;Costa A.;Golmard J.;19,0;67,0;2,0;6,0;6,0;4,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;3rd Round;3,0;Ferrero J.C.;Squillari F.;29,0;41,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;3rd Round;3,0;Costa A.;Krajicek R.;19,0;43,0;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;3rd Round;3,0;Kucera K.;Schalken S.;42,0;50,0;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;3rd Round;3,0;Pioline C.;Dosedel S.;12,0;51,0;3,0;6,0;7,0;5,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;3rd Round;3,0;Hrbaty D.;Clement A.;24,0;59,0;6,0;4,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;3rd Round;3,0;Corretja A.;Chela J.I.;13,0;84,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;3rd Round;3,0;Alami K.;Ruud C.;44,0;93,0;2,0;6,0;6,0;1,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;3rd Round;3,0;Gaudio G.;Boutter J.;62,0;134,0;6,0;3,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;17/04/00;Masters;Outdoor;Clay;Quarterfinals;3,0;Hrbaty D.;Corretja A.;24,0;13,0;3,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
