ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
22,Monte Carlo,Monte Carlo Masters,06/04/2025,Masters 1000,Outdoor,Clay,1st Round,3,Vacherot V.,Struff J.L.,255,49,214,1120,6,2,6,1,,,,,,,2,0,Completed,2.75,1.44,2.82,1.48,2.9,1.5,2.79,1.45
22,Monte Carlo,Monte Carlo Masters,06/04/2025,Masters 1000,Outdoor,Clay,1st Round,3,Gasquet R.,Arnaldi M.,164,40,354,1340,6,3,4,6,6,4,,,,,2,1,Completed,4.33,1.22,4.16,1.27,4.5,1.27,4.2,1.23
22,Monte Carlo,Monte Carlo Masters,06/04/2025,Masters 1000,Outdoor,Clay,1st Round,3,Thompson J.,Mpetshi G.,38,30,1365,1644,6,4,6,3,,,,,,,2,0,Completed,2.2,1.67,2.36,1.65,2.38,1.71,2.25,1.64
22,Monte Carlo,Monte Carlo Masters,07/04/2025,Masters 1000,Outdoor,Clay,1st Round,3,Tabilo A.,Wawrinka S.,32,163,1575,355,1,6,7,5,7,5,,,,,2,1,Completed,1.67,2.2,1.69,2.28,1.74,2.36,1.69,2.17
22,Monte Carlo,Monte Carlo Masters,07/04/2025,Masters 1000,Outdoor,Clay,1st Round,3,Giron M.,Shapovalov D.,45,29,1200,1716,6,3,7,6,,,,,,,2,0,Completed,2.75,1.44,2.82,1.48,2.9,1.52,2.73,1.46
22,Monte Carlo,Monte Carlo Masters,07/04/2025,Masters 1000,Outdoor,Clay,1st Round,3,Lehecka J.,Korda S.,28,24,1745,2010,6,3,7,6,,,,,,,2,0,Completed,1.62,2.3,1.62,2.43,1.73,2.5,1.63,2.28
22,Monte Carlo,Monte Carlo Masters,07/04/2025,Masters 1000,Outdoor,Clay,1st Round,3,Monfils G.,Marozsan F.,44,81,1255,775,4,6,6,1,6,1,,,,,2,1,Completed,2.2,1.67,2.17,1.75,2.33,1.81,2.15,1.72
22,Monte Carlo,Monte Carlo Masters,07/04/2025,Masters 1000,Outdoor,Clay,1st Round,3,Altmaier D.,Auger-Aliassime F.,84,19,763,2415,7,6,6,3,,,,,,,2,0,Completed,2.75,1.44,2.36,1.55,3,1.58,2.76,1.44
22,Monte Carlo,Monte Carlo Masters,07/04/2025,Masters 1000,Outdoor,Clay,1st Round,3,Musetti L.,Bu Y.,16,67,2650,873,4,6,7,5,6,3,,,,,2,1,Completed,1.2,4.5,1.23,4.67,1.25,4.8,1.22,4.4
22,Monte Carlo,Monte Carlo Masters,07/04/2025,Masters 1000,Outdoor,Clay,1st Round,3,Berrettini M.,Navone M.,34,70,1530,850,6,4,6,4,,,,,,,2,0,Completed,1.5,2.63,1.54,2.64,1.57,2.77,1.51,2.6
22,Monte Carlo,Monte Carlo Masters,07/04/2025,Masters 1000,Outdoor,Clay,1st Round,3,Muller A.,Ugo Carabelli C.,39,63,1344,917,6,4,6,4,,,,,,,2,0,Completed,1.91,1.91,2,1.89,2.04,1.94,1.92,1.9
22,Monte Carlo,Monte Carlo Masters,07/04/2025,Masters 1000,Outdoor,Clay,1st Round,3,Medvedev D.,Khachanov K.,11,25,3290,1950,7,5,4,6,6,4,,,,,2,1,Completed,1.87,1.87,1.94,1.94,1.99,2.04,1.88,1.93
22,Monte Carlo,Monte Carlo Masters,07/04/2025,Masters 1000,Outdoor,Clay,1st Round,3,Davidovich Fokina A.,Shelton B.,42,14,1305,2690,6,7,6,2,6,1,,,,,2,1,Completed,1.62,2.3,1.63,2.41,1.69,2.5,1.62,2.33
22,Monte Carlo,Monte Carlo Masters,07/04/2025,Masters 1000,Outdoor,Clay,1st Round,3,Cerundolo F.,Fognini F.,22,113,2075,544,6,0,6,3,,,,,,,2,0,Completed,1.11,6.5,1.15,6.39,1.16,7,1.12,6.24
22,Monte Carlo,Monte Carlo Masters,08/04/2025,Masters 1000,Outdoor,Clay,1st Round,3,Dimitrov G.,Jarry N.,18,58,2495,965,6,3,6,4,,,,,,,2,0,Completed,1.36,3.2,1.38,3.28,1.43,3.5,1.35,3.28
22,Monte Carlo,Monte Carlo Masters,08/04/2025,Masters 1000,Outdoor,Clay,1st Round,3,Martinez P.,Sonego L.,51,41,1090,1336,6,4,1,6,6,2,,,,,2,1,Completed,2.63,1.5,2.63,1.54,2.78,1.55,2.61,1.5
