ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
20,Miami,Miami Open,23/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Cerundolo F.,Griekspoor T.,103,57,668,962,7,5,4,6,6,3,,,,,2,1,Completed,3.4,1.33,3.19,1.41,3.4,1.42,3.05,1.37
20,Miami,Miami Open,23/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Gaston H.,Nava E.,68,312,877,148,6,2,6,1,,,,,,,2,0,Completed,1.61,2.3,1.68,2.32,1.73,2.35,1.64,2.25
20,Miami,Miami Open,23/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Nakashima B.,Kwon S.W.,80,63,798,901,6,1,7,5,,,,,,,2,0,Completed,1.57,2.37,1.56,2.61,1.63,2.65,1.55,2.44
20,Miami,Miami Open,23/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Draper J.,Simon G.,146,139,435,462,7,5,6,1,,,,,,,2,0,Completed,1.5,2.62,1.47,2.91,1.56,2.91,1.49,2.63
20,Miami,Miami Open,23/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Cerundolo J.M.,Lajovic D.,122,46,541,1091,6,3,7,5,,,,,,,2,0,Completed,7,1.1,7.26,1.13,9,1.13,7.16,1.1
20,Miami,Miami Open,23/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Mcdonald M.,Koepfer D.,54,64,981,899,6,7,6,4,6,4,,,,,2,1,Completed,1.36,3.2,1.39,3.26,1.44,3.3,1.36,3.1
20,Miami,Miami Open,23/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Laaksonen H.,Paire B.,86,49,744,1041,7,6,1,6,6,4,,,,,2,1,Completed,1.9,1.9,1.98,1.93,2,2.04,1.89,1.91
20,Miami,Miami Open,23/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Galan D.E.,Millman J.,118,73,554,838,6,4,6,2,,,,,,,2,0,Completed,2.75,1.44,2.86,1.48,2.9,1.48,2.74,1.45
20,Miami,Miami Open,23/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Goffin D.,Carballes Baena R.,70,79,863,801,6,2,6,3,,,,,,,2,0,Completed,1.4,3,1.44,3.03,1.45,3.25,1.4,2.89
20,Miami,Miami Open,23/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Coric B.,Verdasco F.,166,123,359,540,6,4,7,5,,,,,,,2,0,Completed,1.72,2.1,1.76,2.19,1.83,2.19,1.75,2.08
20,Miami,Miami Open,23/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Daniel T.,Munar J.,106,89,641,724,6,3,6,4,,,,,,,2,0,Completed,2.1,1.72,2.07,1.84,2.2,1.84,2.09,1.74
20,Miami,Miami Open,23/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Kudla D.,Shang J.,84,441,759,82,6,7,7,5,6,4,,,,,2,1,Completed,1.33,3.4,1.39,3.27,1.4,3.4,1.35,3.16
20,Miami,Miami Open,23/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Otte O.,Krueger M.,74,160,836,367,6,3,6,4,,,,,,,2,0,Completed,1.66,2.2,1.79,2.15,1.81,2.24,1.73,2.1
20,Miami,Miami Open,24/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Ruusuvuori E.,Cressy M.,71,72,862,855,6,3,6,2,,,,,,,2,0,Completed,1.57,2.37,1.66,2.37,1.66,2.44,1.6,2.33
20,Miami,Miami Open,24/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Kyrgios N.,Mannarino A.,102,61,673,904,7,6,6,3,,,,,,,2,0,Completed,1.2,4.5,1.26,4.37,1.28,4.5,1.22,4.2
20,Miami,Miami Open,24/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Kokkinakis T.,Gasquet R.,97,81,700,777,6,4,6,2,,,,,,,2,0,Completed,1.4,3,1.44,3.03,1.44,3.07,1.41,2.9
20,Miami,Miami Open,24/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Humbert U.,Bedene A.,45,141,1098,450,6,3,3,6,6,3,,,,,2,1,Completed,1.33,3.4,1.39,3.26,1.4,3.45,1.36,3.13
20,Miami,Miami Open,24/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Nishioka Y.,Gomez E.,96,145,705,437,6,2,6,7,6,1,,,,,2,1,Completed,1.28,3.75,1.3,3.88,1.36,3.97,1.29,3.62
20,Miami,Miami Open,24/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Harris L.,Bagnis F.,44,104,1101,657,6,3,6,3,,,,,,,2,0,Completed,1.3,3.5,1.32,3.72,1.34,3.8,1.3,3.48
20,Miami,Miami Open,24/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Korda S.,Davidovich Fokina A.,38,43,1269,1110,6,1,6,1,,,,,,,2,0,Completed,1.44,2.75,1.49,2.85,1.49,3,1.44,2.78
20,Miami,Miami Open,24/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Martinez P.,Struff J.L.,47,56,1077,974,6,3,2,0,,,,,,,1,0,Retired,1.72,2.1,1.81,2.11,1.81,2.5,1.7,2.17
20,Miami,Miami Open,24/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Wolf J.J.,Altmaier D.,167,69,356,868,6,4,6,4,,,,,,,2,0,Completed,1.53,2.5,1.61,2.48,1.62,2.7,1.55,2.44
20,Miami,Miami Open,24/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Brooksby J.,Coria F.,39,60,1195,911,3,6,6,2,6,3,,,,,2,1,Completed,1.04,13,1.04,15.07,1.06,15.3,1.04,11.48
20,Miami,Miami Open,24/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Popyrin A.,Musetti L.,92,76,711,826,7,5,7,6,,,,,,,2,0,Completed,2.37,1.57,2.46,1.62,2.55,1.66,2.36,1.59
20,Miami,Miami Open,24/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Thompson J.,Tsonga J.W.,78,225,805,245,6,7,6,4,6,4,,,,,2,1,Completed,1.53,2.5,1.53,2.7,1.55,2.73,1.51,2.55
