ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
16,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,Popyrin A.,Lopez F.,86,64,873,1066,6,4,7,6,,,,,,,2,0,Completed,1.36,3.2,1.4,3.22,1.4,3.4,1.36,3.13
16,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,Herbert P.H.,Sousa P.,74,111,972,716,6,1,6,3,,,,,,,2,0,Completed,1.16,5,1.26,4.38,1.26,6.7,1.19,4.68
16,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,Norrie C.,Nishioka Y.,56,66,1140,1046,6,1,3,6,7,5,,,,,2,1,Completed,1.57,2.37,1.68,2.34,1.71,2.58,1.61,2.31
16,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,Ymer M.,Tabilo A.,95,167,820,431,6,3,6,1,,,,,,,2,0,Completed,1.66,2.2,1.63,2.43,1.69,2.43,1.63,2.27
16,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,Giron M.,Paul T.,88,53,864,1155,7,6,6,4,,,,,,,2,0,Completed,2.3,1.61,2.42,1.64,2.43,1.71,2.27,1.63
16,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,Lu Y.,Querrey S.,1020,63,10,1073,6,3,6,4,,,,,,,2,0,Completed,6,1.12,8.28,1.11,8.55,1.12,7.14,1.1
16,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,Gaston H.,Koepfer D.,162,54,445,1146,6,1,6,4,,,,,,,2,0,Completed,3,1.4,3.05,1.43,3.35,1.46,2.99,1.39
16,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,Escobedo E.,Lorenzi P.,205,157,343,457,6,3,6,2,,,,,,,2,0,Completed,1.25,4,1.26,4.3,1.27,4.35,1.24,4.02
16,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,Hanfmann Y.,Johnson S.,108,82,750,885,7,5,6,2,,,,,,,2,0,Completed,1.66,2.2,1.69,2.3,1.81,2.3,1.71,2.14
16,Miami,Miami Open,24/03/2021,Masters 1000,Outdoor,Hard,1st Round,3,Berankis R.,Gaio F.,89,142,860,526,7,6,6,2,,,,,,,2,0,Completed,1.61,2.3,1.63,2.43,1.67,2.47,1.62,2.29
