ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
20,Miami,Sony Ericsson Open,20/03/2019,Masters 1000,Outdoor,Hard,1st Round,3,Delbonis F.,Gojowczyk P.,83,87,676,655,6,4,6,2,,,,,,,2,0,Completed,2,1.72,2.3,1.69,2.38,1.77,2.14,1.71
20,Miami,Sony Ericsson Open,20/03/2019,Masters 1000,Outdoor,Hard,1st Round,3,Carballes Baena R.,Kudla D.,113,71,522,733,6,1,6,2,,,,,,,2,0,Completed,2.37,1.53,2.34,1.68,2.4,1.69,2.31,1.62
20,Miami,Sony Ericsson Open,20/03/2019,Masters 1000,Outdoor,Hard,1st Round,3,Andreozzi G.,Kukushkin M.,80,43,686,1025,7,6,6,4,,,,,,,2,0,Completed,4.33,1.2,4.47,1.25,4.55,1.26,4.26,1.22
20,Miami,Sony Ericsson Open,20/03/2019,Masters 1000,Outdoor,Hard,1st Round,3,Tipsarevic J.,Klahn B.,453,93,17,637,6,3,6,3,,,,,,,2,0,Completed,2.25,1.57,2.21,1.75,2.27,1.81,2.19,1.68
20,Miami,Sony Ericsson Open,20/03/2019,Masters 1000,Outdoor,Hard,1st Round,3,Zverev M.,Kuhn N.,75,255,711,184,4,6,7,5,2,2,,,,,1,1,Retired,2.1,1.66,2.08,1.84,2.12,1.87,2.05,1.78
20,Miami,Sony Ericsson Open,20/03/2019,Masters 1000,Outdoor,Hard,1st Round,3,Hurkacz H.,Berrettini M.,54,52,904,937,6,4,6,3,,,,,,,2,0,Completed,1.83,1.83,2.14,1.79,2.15,1.92,2.04,1.77
20,Miami,Sony Ericsson Open,21/03/2019,Masters 1000,Outdoor,Hard,1st Round,3,Haase R.,Lacko L.,65,130,805,436,6,2,6,4,,,,,,,2,0,Completed,1.44,2.62,1.53,2.71,1.54,2.75,1.49,2.63
20,Miami,Sony Ericsson Open,21/03/2019,Masters 1000,Outdoor,Hard,1st Round,3,Mayer L.,Ymer M.,62,198,830,257,4,6,6,3,6,4,,,,,2,1,Completed,1.5,2.5,1.51,2.75,1.54,2.75,1.5,2.61
20,Miami,Sony Ericsson Open,21/03/2019,Masters 1000,Outdoor,Hard,1st Round,3,Thompson J.,Norrie C.,77,51,708,941,4,6,7,6,6,3,,,,,2,1,Completed,2.62,1.44,2.66,1.54,2.72,1.54,2.62,1.49
20,Miami,Sony Ericsson Open,21/03/2019,Masters 1000,Outdoor,Hard,1st Round,3,Bublik A.,Sandgren T.,131,91,434,648,5,7,6,4,7,6,,,,,2,1,Completed,1.66,2.1,1.8,2.13,1.88,2.26,1.73,2.11
