ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
18,Miami,Miami Open,19/03/2025,Masters 1000,Outdoor,Hard,1st Round,3,Goffin D.,Vukic A.,55,77,1003,814,2,6,6,4,6,2,,,,,2,1,Completed,1.62,2.3,1.64,2.39,1.7,2.39,1.61,2.29
18,Miami,Miami Open,19/03/2025,Masters 1000,Outdoor,Hard,1st Round,3,Bublik A.,Baez S.,80,36,785,1385,6,3,6,4,,,,,,,2,0,Completed,1.44,2.75,1.53,2.6,1.53,2.75,1.49,2.6
18,Miami,Miami Open,19/03/2025,Masters 1000,Outdoor,Hard,1st Round,3,Hijikata R.,Medjedovic H.,86,73,752,829,7,5,3,6,7,5,,,,,2,1,Completed,3,1.4,3.11,1.41,3.18,1.46,2.95,1.39
18,Miami,Miami Open,19/03/2025,Masters 1000,Outdoor,Hard,1st Round,3,Schoolkate T.,Quinn E.,129,135,450,432,6,0,6,2,,,,,,,2,0,Completed,2.38,1.57,2.45,1.61,2.55,1.66,2.38,1.57
18,Miami,Miami Open,19/03/2025,Masters 1000,Outdoor,Hard,1st Round,3,Monfils G.,Marozsan F.,46,59,1230,965,6,3,3,6,6,4,,,,,2,1,Completed,1.4,3,1.46,2.92,1.46,3,1.42,2.81
18,Miami,Miami Open,19/03/2025,Masters 1000,Outdoor,Hard,1st Round,3,Cina F.,Comesana F.,441,67,105,866,7,6,7,6,,,,,,,2,0,Completed,3,1.4,3.15,1.4,3.2,1.46,2.98,1.38
18,Miami,Miami Open,19/03/2025,Masters 1000,Outdoor,Hard,1st Round,3,Tseng C.H.,Bellucci M.,115,72,529,838,7,6,6,2,,,,,,,2,0,Completed,2.75,1.44,2.88,1.47,2.95,1.47,2.76,1.43
18,Miami,Miami Open,19/03/2025,Masters 1000,Outdoor,Hard,1st Round,3,Ugo Carabelli C.,Holt B.,65,116,870,528,2,6,7,6,6,4,,,,,2,1,Completed,2.38,1.57,2.34,1.66,2.55,1.66,2.35,1.58
18,Miami,Miami Open,19/03/2025,Masters 1000,Outdoor,Hard,1st Round,3,Kyrgios N.,McDonald M.,892,101,20,575,3,6,6,3,6,4,,,,,2,1,Completed,3,1.4,2.98,1.44,3,1.44,2.84,1.41
18,Miami,Miami Open,19/03/2025,Masters 1000,Outdoor,Hard,1st Round,3,Moutet C.,Blockx A.,76,163,814,354,7,6,6,4,,,,,,,2,0,Completed,1.62,2.3,1.68,2.31,1.69,2.31,1.64,2.22
18,Miami,Miami Open,19/03/2025,Masters 1000,Outdoor,Hard,1st Round,3,Carballes Baena R.,O Connell C.,53,78,1051,805,6,3,3,6,7,6,,,,,2,1,Completed,2.5,1.53,2.56,1.54,2.6,1.54,2.51,1.51
18,Miami,Miami Open,19/03/2025,Masters 1000,Outdoor,Hard,1st Round,3,Kecmanovic M.,Kovacevic A.,48,79,1161,800,6,4,6,4,,,,,,,2,0,Completed,1.57,2.38,1.6,2.49,1.6,2.5,1.56,2.38
18,Miami,Miami Open,19/03/2025,Masters 1000,Outdoor,Hard,1st Round,3,Muller A.,Sakamoto R.,41,330,1287,157,6,4,6,4,,,,,,,2,0,Completed,1.44,2.75,1.48,2.75,1.49,2.8,1.45,2.69
