ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
20,Miami,NASDAQ-100 Open,24/03/05,Masters,Outdoor,Hard,1st Round,3,Rochus O.,Karlovic I.,40,59,5,7,7,6,7,6,,,,,2,1,Completed,1.39,2.75,1.48,2.6,1.45,2.6,1.45,2.35,1.532,2.68
20,Miami,NASDAQ-100 Open,24/03/05,Masters,Outdoor,Hard,1st Round,3,Mayer F.,Burgsmuller L.,51,87,6,2,6,3,,,,,,,2,0,Completed,1.72,2,1.7,2.1,1.75,2,1.75,1.85,1.725,2.18
20,Miami,NASDAQ-100 Open,24/03/05,Masters,Outdoor,Hard,1st Round,3,Fish M.,Zib T.,54,77,7,6,6,7,6,3,,,,,2,1,Completed,1.5,2.5,1.57,2.35,1.5,2.45,1.5,2.2,1.575,2.54
20,Miami,NASDAQ-100 Open,24/03/05,Masters,Outdoor,Hard,1st Round,3,Mello R.,Ventura S.,53,74,6,0,1,0,,,,,,,1,0,Retired,1.19,4,1.25,3.85,1.3,3.35,1.35,2.7,1.25,4.35
20,Miami,NASDAQ-100 Open,24/03/05,Masters,Outdoor,Hard,1st Round,3,Lisnard J.R.,Young D.,100,740,6,4,7,5,,,,,,,2,0,Completed,1.16,4.5,1.16,4.75,1.15,4.9,1.15,4,1.243,4.46
20,Miami,NASDAQ-100 Open,24/03/05,Masters,Outdoor,Hard,1st Round,3,Phau B.,Calatrava A.,106,78,7,6,6,0,,,,,,,2,0,Completed,1.5,2.5,1.48,2.6,1.6,2.25,1.45,2.35,1.556,2.6
20,Miami,NASDAQ-100 Open,24/03/05,Masters,Outdoor,Hard,1st Round,3,Mathieu P.H.,Tabara M.,76,99,4,6,7,6,6,4,,,,,2,1,Completed,1.28,3.5,1.33,3.2,1.37,2.92,1.3,2.9,1.323,3.65
20,Miami,NASDAQ-100 Open,24/03/05,Masters,Outdoor,Hard,1st Round,3,Zabaleta M.,Muller G.,52,61,6,4,6,2,,,,,,,2,0,Completed,1.9,1.8,2.1,1.7,2.1,1.7,1.9,1.7,2.09,1.775
20,Miami,NASDAQ-100 Open,24/03/05,Masters,Outdoor,Hard,1st Round,3,Philippoussis M.,Rochus C.,188,64,6,4,6,2,,,,,,,2,0,Completed,2,1.72,2.15,1.65,2.12,1.67,1.8,1.8,2.25,1.69
20,Miami,NASDAQ-100 Open,24/03/05,Masters,Outdoor,Hard,1st Round,3,Hanescu V.,Dupuis A.,104,113,6,4,6,1,,,,,,,2,0,Completed,1.57,2.25,1.62,2.25,1.45,2.6,1.8,1.8,1.585,2.51
20,Miami,NASDAQ-100 Open,24/03/05,Masters,Outdoor,Hard,1st Round,3,Benneteau J.,Sargsian S.,80,79,6,0,6,3,,,,,,,2,0,Completed,1.57,2.25,,,1.7,2.1,1.9,1.7,1.621,2.41
20,Miami,NASDAQ-100 Open,24/03/05,Masters,Outdoor,Hard,1st Round,3,Sanguinetti D.,Hernych J.,84,69,7,6,6,1,,,,,,,2,0,Completed,2.1,1.66,2.4,1.55,2.3,1.6,1.95,1.65,3.01,1.433
20,Miami,NASDAQ-100 Open,24/03/05,Masters,Outdoor,Hard,1st Round,3,Morrison J.,Koubek S.,108,72,6,2,6,4,,,,,,,2,0,Completed,1.39,2.75,,,1.4,2.75,1.55,2.1,1.364,3.35
20,Miami,NASDAQ-100 Open,25/03/05,Masters,Outdoor,Hard,1st Round,3,Clement A.,Berdych T.,124,46,6,3,3,0,,,,,,,1,0,Retired,2,1.72,2,1.77,1.87,1.87,1.9,1.7,1.885,1.935
20,Miami,NASDAQ-100 Open,25/03/05,Masters,Outdoor,Hard,1st Round,3,Lapentti N.,Beck K.,148,38,6,1,7,6,,,,,,,2,0,Completed,3.25,1.33,3.2,1.33,2.88,1.38,2.5,1.4,3.53,1.341
20,Miami,NASDAQ-100 Open,25/03/05,Masters,Outdoor,Hard,2nd Round,3,Lee H.T.,Youzhny M.,58,19,6,1,6,4,,,,,,,2,0,Completed,2.5,1.5,2.45,1.53,2.15,1.65,2.5,1.4,2.72,1.513
20,Miami,NASDAQ-100 Open,25/03/05,Masters,Outdoor,Hard,2nd Round,3,Johansson T.,Rusedski G.,27,42,6,3,6,4,,,,,,,2,0,Completed,1.66,2.1,1.67,2.15,1.75,2,1.7,1.9,1.775,2.09
20,Miami,NASDAQ-100 Open,25/03/05,Masters,Outdoor,Hard,2nd Round,3,Novak J.,Kim K.,26,63,6,1,6,2,,,,,,,2,0,Completed,1.39,2.75,1.5,2.55,1.5,2.45,1.35,2.7,1.532,2.68
20,Miami,NASDAQ-100 Open,25/03/05,Masters,Outdoor,Hard,2nd Round,3,Moya C.,Blake J.,6,192,4,6,7,5,7,6,,,,,2,1,Completed,1.39,2.75,1.5,2.55,1.5,2.45,1.45,2.35,1.5,2.75
20,Miami,NASDAQ-100 Open,25/03/05,Masters,Outdoor,Hard,2nd Round,3,Robredo T.,Bjorkman J.,13,90,6,4,6,0,,,,,,,2,0,Completed,1.33,3.25,1.28,3.55,1.3,3.35,1.4,2.5,1.277,4.06
20,Miami,NASDAQ-100 Open,25/03/05,Masters,Outdoor,Hard,2nd Round,3,Monfils G.,Davydenko N.,128,15,4,6,6,1,6,4,,,,,2,1,Completed,2.62,1.44,2.55,1.5,2.53,1.48,2.2,1.5,3.05,1.417
20,Miami,NASDAQ-100 Open,25/03/05,Masters,Outdoor,Hard,2nd Round,3,Andreev I.,Pavel A.,49,22,6,2,6,1,,,,,,,2,0,Completed,2.2,1.61,2.2,1.65,2.1,1.7,2.1,1.55,2.51,1.585
20,Miami,NASDAQ-100 Open,25/03/05,Masters,Outdoor,Hard,2nd Round,3,Spadea V.,Ginepri R.,23,68,6,3,6,4,,,,,,,2,0,Completed,1.8,1.9,1.93,1.83,1.87,1.87,1.8,1.8,1.909,1.909
20,Miami,NASDAQ-100 Open,25/03/05,Masters,Outdoor,Hard,2nd Round,3,Ferrero J.C.,Canas G.,85,12,6,4,2,6,6,4,,,,,2,1,Completed,2.1,1.66,2.2,1.65,2.05,1.7,2,1.6,2.14,1.746
20,Miami,NASDAQ-100 Open,25/03/05,Masters,Outdoor,Hard,2nd Round,3,Ljubicic I.,Martin A.,14,57,6,3,6,3,,,,,,,2,0,Completed,1.08,7,1.13,5.65,1.115,5.84,1.1,5,1.118,7.5
20,Miami,NASDAQ-100 Open,25/03/05,Masters,Outdoor,Hard,2nd Round,3,Verdasco F.,Roddick A.,45,3,7,6,4,3,,,,,,,1,0,Retired,6,1.11,5.65,1.13,4.67,1.17,4,1.15,6.9,1.129
20,Miami,NASDAQ-100 Open,25/03/05,Masters,Outdoor,Hard,2nd Round,3,Ferrer D.,Malisse X.,44,34,3,6,5,5,,,,,,,0,1,Retired,2.37,1.53,2.4,1.55,2.3,1.6,2.35,1.45,2.7,1.526
20,Miami,NASDAQ-100 Open,25/03/05,Masters,Outdoor,Hard,2nd Round,3,Nalbandian D.,Acasuso J.,9,71,6,3,6,3,,,,,,,2,0,Completed,1.16,4.5,1.22,4.1,1.25,3.75,1.15,4,1.26,4.25
20,Miami,NASDAQ-100 Open,25/03/05,Masters,Outdoor,Hard,2nd Round,3,Nadal R.,Schuettler R.,31,39,6,4,7,6,,,,,,,2,0,Completed,1.33,3.25,1.35,3.1,1.35,3.05,1.5,2.2,1.294,3.9
20,Miami,NASDAQ-100 Open,25/03/05,Masters,Outdoor,Hard,2nd Round,3,Hrbaty D.,Nieminen J.,28,129,6,3,6,4,,,,,,,2,0,Completed,1.57,2.25,1.7,2.1,1.72,2.05,1.55,2.1,1.633,2.38
20,Miami,NASDAQ-100 Open,26/03/05,Masters,Outdoor,Hard,2nd Round,3,Safin M.,Labadze I.,4,136,6,4,2,6,7,6,,,,,2,1,Completed,,,,,,,1.1,5,1.08,10.27
20,Miami,NASDAQ-100 Open,26/03/05,Masters,Outdoor,Hard,2nd Round,3,Chela J.I.,Lisnard J.R.,30,100,1,6,6,2,6,2,,,,,2,1,Completed,1.16,4.5,1.18,4.65,1.23,3.89,1.3,2.9,1.138,6.35
20,Miami,NASDAQ-100 Open,26/03/05,Masters,Outdoor,Hard,2nd Round,3,Gaudio G.,Phau B.,8,106,6,2,6,2,,,,,,,2,0,Completed,1.25,3.75,1.3,3.4,1.25,3.75,1.3,2.9,1.274,4.1
20,Miami,NASDAQ-100 Open,26/03/05,Masters,Outdoor,Hard,2nd Round,3,Morrison J.,Johansson J.,108,11,7,6,6,4,,,,,,,2,0,Completed,4.5,1.16,5,1.16,4.4,1.19,3.6,1.2,6,1.148
20,Miami,NASDAQ-100 Open,26/03/05,Masters,Outdoor,Hard,2nd Round,3,Stepanek R.,Benneteau J.,25,80,7,5,6,0,,,,,,,2,0,Completed,1.36,3,1.4,2.85,1.47,2.56,1.4,2.5,1.526,2.7
20,Miami,NASDAQ-100 Open,26/03/05,Masters,Outdoor,Hard,2nd Round,3,Coria G.,Sanguinetti D.,5,84,6,1,6,4,,,,,,,2,0,Completed,1.16,4.5,1.14,5.4,1.2,4.25,1.25,3.2,1.119,7.43
20,Miami,NASDAQ-100 Open,26/03/05,Masters,Outdoor,Hard,2nd Round,3,Dent T.,Hanescu V.,33,104,2,6,6,1,4,0,,,,,1,1,Retired,1.25,3.75,1.35,3.1,1.27,3.53,1.25,3.2,1.312,3.71
20,Miami,NASDAQ-100 Open,26/03/05,Masters,Outdoor,Hard,2nd Round,3,Clement A.,Lopez F.,124,21,6,1,7,5,,,,,,,2,0,Completed,2.25,1.57,2.1,1.7,2.12,1.67,2,1.6,2.21,1.709
20,Miami,NASDAQ-100 Open,26/03/05,Masters,Outdoor,Hard,2nd Round,3,Henman T.,Minar I.,7,109,6,3,7,5,,,,,,,2,0,Completed,1.19,4.33,1.22,4.1,1.2,4.25,1.2,3.6,1.2,5
20,Miami,NASDAQ-100 Open,26/03/05,Masters,Outdoor,Hard,2nd Round,3,Federer R.,Rochus O.,1,40,6,3,6,1,,,,,,,2,0,Completed,1.05,8.5,1.05,9,1.05,7.75,1.05,6,1.031,22
20,Miami,NASDAQ-100 Open,26/03/05,Masters,Outdoor,Hard,2nd Round,3,Mayer F.,Kiefer N.,51,24,6,4,6,2,,,,,,,2,0,Completed,3.25,1.33,3.35,1.3,3.22,1.32,2.7,1.35,3.95,1.29
20,Miami,NASDAQ-100 Open,26/03/05,Masters,Outdoor,Hard,2nd Round,3,Zabaleta M.,Srichaphan P.,52,32,7,6,6,3,,,,,,,2,0,Completed,2.5,1.5,2.3,1.6,2.28,1.58,2.2,1.5,2.65,1.541
20,Miami,NASDAQ-100 Open,26/03/05,Masters,Outdoor,Hard,2nd Round,3,Ancic M.,Mello R.,20,53,6,1,6,4,,,,,,,2,0,Completed,1.61,2.2,1.77,2,1.78,1.97,1.4,2.5,1.69,2.25
20,Miami,NASDAQ-100 Open,26/03/05,Masters,Outdoor,Hard,2nd Round,3,Haas T.,Fish M.,17,54,7,6,7,5,,,,,,,2,0,Completed,1.53,2.37,1.53,2.45,1.58,2.28,1.45,2.35,1.585,2.51
20,Miami,NASDAQ-100 Open,27/03/05,Masters,Outdoor,Hard,2nd Round,3,Gonzalez F.,Philippoussis M.,16,188,,,,,,,,,,,,,Walkover,1.36,2.87,1.28,3.55,1.25,3.6,1.5,2.2,1.37,3.3
20,Miami,NASDAQ-100 Open,27/03/05,Masters,Outdoor,Hard,2nd Round,3,Grosjean S.,Lapentti N.,29,148,6,1,6,3,,,,,,,2,0,Completed,1.57,2.25,1.62,2.25,1.7,2.1,1.55,2.1,1.541,2.65
20,Miami,NASDAQ-100 Open,27/03/05,Masters,Outdoor,Hard,2nd Round,3,Agassi A.,Mathieu P.H.,10,76,7,5,6,4,,,,,,,2,0,Completed,1.12,5.5,1.16,5,1.2,4.25,1.2,3.6,1.152,6
20,Miami,NASDAQ-100 Open,27/03/05,Masters,Outdoor,Hard,3rd Round,3,Novak J.,Robredo T.,26,13,,,,,,,,,,,,,Walkover,1.83,1.83,1.83,1.93,,,1.75,1.85,1.741,2.15
20,Miami,NASDAQ-100 Open,27/03/05,Masters,Outdoor,Hard,3rd Round,3,Ljubicic I.,Spadea V.,14,23,6,3,4,6,7,6,,,,,2,1,Completed,1.25,3.75,1.28,3.55,1.35,3.1,1.25,3.2,1.345,3.5
20,Miami,NASDAQ-100 Open,27/03/05,Masters,Outdoor,Hard,3rd Round,3,Ferrero J.C.,Andreev I.,85,49,6,4,6,3,,,,,,,2,0,Completed,1.3,3.39,1.35,3.1,1.4,2.75,1.35,2.7,1.346,3.49
20,Miami,NASDAQ-100 Open,27/03/05,Masters,Outdoor,Hard,3rd Round,3,Monfils G.,Lee H.T.,128,58,7,6,3,6,7,6,,,,,2,1,Completed,1.66,2.1,1.65,2.2,1.75,2,1.8,1.8,1.752,2.13
20,Miami,NASDAQ-100 Open,27/03/05,Masters,Outdoor,Hard,3rd Round,3,Hrbaty D.,Safin M.,28,4,7,6,6,1,,,,,,,2,0,Completed,3.25,1.33,2.8,1.42,2.6,1.45,2.35,1.45,3.25,1.377
20,Miami,NASDAQ-100 Open,27/03/05,Masters,Outdoor,Hard,3rd Round,3,Nadal R.,Verdasco F.,31,45,6,2,6,2,,,,,,,2,0,Completed,1.39,2.75,1.45,2.7,,,1.5,2.2,1.426,3.05
20,Miami,NASDAQ-100 Open,28/03/05,Masters,Outdoor,Hard,3rd Round,3,Ferrer D.,Nalbandian D.,44,9,7,6,6,1,,,,,,,2,0,Completed,3.75,1.25,3.55,1.28,3.22,1.32,3.2,1.25,3.35,1.364
20,Miami,NASDAQ-100 Open,28/03/05,Masters,Outdoor,Hard,3rd Round,3,Johansson T.,Moya C.,27,6,7,6,3,6,6,2,,,,,2,1,Completed,2.75,1.39,2.7,1.45,2.53,1.48,2.35,1.45,2.73,1.518
20,Miami,NASDAQ-100 Open,28/03/05,Masters,Outdoor,Hard,3rd Round,3,Gaudio G.,Grosjean S.,8,29,6,2,6,3,,,,,,,2,0,Completed,1.72,2,1.7,2.1,1.75,2,1.65,1.95,1.694,2.24
20,Miami,NASDAQ-100 Open,28/03/05,Masters,Outdoor,Hard,3rd Round,3,Dent T.,Coria G.,33,5,6,3,6,4,,,,,,,2,0,Completed,2.75,1.39,3,1.37,2.65,1.45,2.35,1.45,3.31,1.369
20,Miami,NASDAQ-100 Open,28/03/05,Masters,Outdoor,Hard,3rd Round,3,Mayer F.,Gonzalez F.,51,16,7,6,2,6,6,3,,,,,2,1,Completed,3,1.36,3,1.37,2.6,1.45,2.5,1.4,2.87,1.465
20,Miami,NASDAQ-100 Open,28/03/05,Masters,Outdoor,Hard,3rd Round,3,Agassi A.,Clement A.,10,124,6,2,6,4,,,,,,,2,0,Completed,1.14,5,1.12,5.85,1.17,4.67,1.2,3.6,1.125,7.1
20,Miami,NASDAQ-100 Open,28/03/05,Masters,Outdoor,Hard,3rd Round,3,Henman T.,Chela J.I.,7,30,6,3,6,1,,,,,,,2,0,Completed,1.39,2.75,1.4,2.85,1.45,2.6,1.45,2.35,1.441,2.97
20,Miami,NASDAQ-100 Open,29/03/05,Masters,Outdoor,Hard,3rd Round,3,Stepanek R.,Morrison J.,25,108,6,3,6,0,,,,,,,2,0,Completed,1.44,2.62,1.42,2.8,1.5,2.45,1.5,2.2,1.4,3.15
20,Miami,NASDAQ-100 Open,29/03/05,Masters,Outdoor,Hard,3rd Round,3,Ancic M.,Haas T.,20,17,6,4,6,4,,,,,,,2,0,Completed,2.37,1.53,2.25,1.62,2.3,1.6,2.2,1.5,2.25,1.69
20,Miami,NASDAQ-100 Open,29/03/05,Masters,Outdoor,Hard,3rd Round,3,Federer R.,Zabaleta M.,1,52,6,2,5,7,6,3,,,,,2,1,Completed,1.02,11,1.03,11,1.05,7.75,1.05,6,1.03,23
20,Miami,NASDAQ-100 Open,29/03/05,Masters,Outdoor,Hard,4th Round,3,Ferrer D.,Ferrero J.C.,44,85,6,7,6,3,7,5,,,,,2,1,Completed,3.25,1.33,3.3,1.33,3.3,1.3,2.5,1.4,3.34,1.365
20,Miami,NASDAQ-100 Open,29/03/05,Masters,Outdoor,Hard,4th Round,3,Hrbaty D.,Monfils G.,28,128,6,3,6,3,,,,,,,2,0,Completed,1.39,2.75,1.4,2.95,1.35,3,1.4,2.5,1.398,3.16
20,Miami,NASDAQ-100 Open,29/03/05,Masters,Outdoor,Hard,4th Round,3,Nadal R.,Ljubicic I.,31,14,6,4,6,7,6,3,,,,,2,1,Completed,2.2,1.61,2.2,1.65,2,1.75,2,1.6,2.29,1.671
20,Miami,NASDAQ-100 Open,29/03/05,Masters,Outdoor,Hard,4th Round,3,Agassi A.,Gaudio G.,10,8,7,6,6,2,,,,,,,2,0,Completed,1.25,3.75,1.3,3.4,1.35,3.1,1.3,2.9,1.317,3.7
20,Miami,NASDAQ-100 Open,30/03/05,Masters,Outdoor,Hard,4th Round,3,Johansson T.,Novak J.,27,26,7,6,6,2,,,,,,,2,0,Completed,1.66,2.1,1.7,2.1,1.75,2,1.75,1.85,1.667,2.3
20,Miami,NASDAQ-100 Open,30/03/05,Masters,Outdoor,Hard,4th Round,3,Federer R.,Ancic M.,1,20,6,3,4,6,6,4,,,,,2,1,Completed,1.06,8,1.05,9,1.1,6.75,1.1,5,1.1,8
20,Miami,NASDAQ-100 Open,30/03/05,Masters,Outdoor,Hard,4th Round,3,Henman T.,Stepanek R.,7,25,7,5,6,3,,,,,,,2,0,Completed,1.28,3.5,1.3,3.4,1.37,2.92,1.35,2.7,1.311,3.72
20,Miami,NASDAQ-100 Open,30/03/05,Masters,Outdoor,Hard,4th Round,3,Dent T.,Mayer F.,33,51,6,3,6,4,,,,,,,2,0,Completed,1.39,2.75,1.4,2.85,1.45,2.6,1.45,2.35,1.347,3.48
20,Miami,NASDAQ-100 Open,30/03/05,Masters,Outdoor,Hard,Quarterfinals,3,Ferrer D.,Hrbaty D.,44,28,6,2,6,3,,,,,,,2,0,Completed,2.75,1.39,2.75,1.43,2.85,1.4,,,2.83,1.485
20,Miami,NASDAQ-100 Open,31/03/05,Masters,Outdoor,Hard,Quarterfinals,3,Nadal R.,Johansson T.,31,27,6,2,6,4,,,,,,,2,0,Completed,1.39,2.75,1.45,2.7,1.45,2.6,1.45,2.35,1.4,3.15
20,Miami,NASDAQ-100 Open,31/03/05,Masters,Outdoor,Hard,Quarterfinals,3,Federer R.,Henman T.,1,7,6,4,6,2,,,,,,,2,0,Completed,1.1,6.5,1.08,7.5,1.14,5.19,1.15,4,1.138,6.5
20,Miami,NASDAQ-100 Open,01/04/05,Masters,Outdoor,Hard,Quarterfinals,3,Agassi A.,Dent T.,10,33,7,5,6,0,,,,,,,2,0,Completed,1.25,3.75,1.25,3.85,1.28,3.46,1.2,3.6,1.272,4.13
20,Miami,NASDAQ-100 Open,01/04/05,Masters,Outdoor,Hard,Semifinals,3,Nadal R.,Ferrer D.,31,44,6,4,6,3,,,,,,,2,0,Completed,1.22,4,1.25,3.85,1.25,3.75,1.35,2.7,1.725,2.18
20,Miami,NASDAQ-100 Open,02/04/05,Masters,Outdoor,Hard,Semifinals,3,Federer R.,Agassi A.,1,10,6,4,6,3,,,,,,,2,0,Completed,1.08,7,1.1,6.5,1.13,5.5,1.15,4,2.16,1.735
20,Miami,NASDAQ-100 Open,03/04/05,Masters,Outdoor,Hard,The Final,5,Federer R.,Nadal R.,1,31,2,6,6,7,7,6,6,3,6,1,3,2,Completed,1.1,7,1.1,6.5,1.15,5.2,1.15,4,1.127,7.04
