ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
20,Miami,Sony Ericsson Open,25/03/15,Masters 1000,Outdoor,Hard,1st Round,3,Young D.,Lu Y.H.,44,62,964,785,5,1,,,,,,,,,0,0,Retired,1.44,2.62,1.48,2.6,1.44,2.62,1.53,2.7,1.53,2.85,1.48,2.61
20,Miami,Sony Ericsson Open,25/03/15,Masters 1000,Outdoor,Hard,1st Round,3,Berlocq C.,Kokkinakis T.,68,108,740,528,6,4,3,6,6,2,,,,,2,1,Completed,3.4,1.3,3.2,1.3,3.4,1.3,3.9,1.3,3.9,1.35,3.43,1.3
20,Miami,Sony Ericsson Open,25/03/15,Masters 1000,Outdoor,Hard,1st Round,3,Struff J.L.,Becker B.,72,40,671,1078,3,6,7,6,6,4,,,,,2,1,Completed,2.1,1.66,2,1.8,2,1.73,2.02,1.88,2.1,1.88,2.03,1.75
20,Miami,Sony Ericsson Open,25/03/15,Masters 1000,Outdoor,Hard,1st Round,3,Chung H.,Granollers M.,121,50,466,905,6,0,4,6,6,4,,,,,2,1,Completed,2.25,1.57,2.4,1.55,2.25,1.57,2.2,1.75,2.55,1.75,2.3,1.6
20,Miami,Sony Ericsson Open,25/03/15,Masters 1000,Outdoor,Hard,1st Round,3,Sock J.,Soeda G.,45,94,941,574,6,3,6,4,,,,,,,2,0,Completed,1.18,4.5,1.14,5.25,1.17,4.5,1.17,6.02,1.2,6.02,1.17,4.88
20,Miami,Sony Ericsson Open,25/03/15,Masters 1000,Outdoor,Hard,1st Round,3,Duckworth J.,Dzumhur D.,97,92,567,580,6,3,3,6,6,3,,,,,2,1,Completed,1.53,2.37,1.58,2.35,1.53,2.38,1.63,2.46,1.63,2.66,1.56,2.38
20,Miami,Sony Ericsson Open,25/03/15,Masters 1000,Outdoor,Hard,1st Round,3,Almagro N.,Stakhovsky S.,74,51,665,894,6,3,6,7,6,4,,,,,2,1,Completed,1.61,2.2,1.62,2.2,1.62,2.2,1.7,2.29,1.8,2.29,1.66,2.17
20,Miami,Sony Ericsson Open,25/03/15,Masters 1000,Outdoor,Hard,1st Round,3,Krajinovic F.,Lajovic D.,96,73,569,669,2,6,7,6,4,2,,,,,1,1,Retired,1.8,1.9,1.8,1.9,1.83,1.83,1.85,2.06,2.35,2.06,1.84,1.92
20,Miami,Sony Ericsson Open,25/03/15,Masters 1000,Outdoor,Hard,1st Round,3,Haase R.,Edmund K.,98,144,565,385,6,2,6,2,,,,,,,2,0,Completed,1.53,2.37,1.45,2.7,1.57,2.25,1.52,2.73,1.57,2.88,1.51,2.52
20,Miami,Sony Ericsson Open,25/03/15,Masters 1000,Outdoor,Hard,1st Round,3,Nieminen J.,Matosevic M.,71,76,673,652,6,3,6,3,,,,,,,2,0,Completed,1.66,2.1,1.7,2.1,1.73,2,1.77,2.18,1.78,2.18,1.72,2.09
20,Miami,Sony Ericsson Open,25/03/15,Masters 1000,Outdoor,Hard,1st Round,3,Ramos-Vinolas A.,Sousa J.,67,53,755,887,6,2,6,2,,,,,,,2,0,Completed,1.83,1.83,1.82,1.9,1.83,1.83,1.89,2.02,1.9,2.02,1.83,1.92
