ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
26,Rome,Telecom Italia Masters Roma,04/05/04,Masters,Outdoor,Clay,1st Round,3,Federer R.,Bjorkman J.,1,26,7,6,6,3,,,,,,,2,0,Completed,1.071,7.5,1.11,6.5,1.1,6.75,1.1,4.5,1.085,10
26,Rome,Telecom Italia Masters Roma,04/05/04,Masters,Outdoor,Clay,1st Round,3,Massu N.,Dell'Acqua M.,11,182,6,7,7,5,6,3,,,,,2,1,Completed,1.222,4,1.25,4,1.21,4.06,1.15,3.8,1.27,4.15
26,Rome,Telecom Italia Masters Roma,04/05/04,Masters,Outdoor,Clay,1st Round,3,Horna L.,Youzhny M.,48,45,6,0,4,6,7,6,,,,,2,1,Completed,1.667,2.1,1.73,2.1,1.75,2,1.5,2.1,1.855,2.01
26,Rome,Telecom Italia Masters Roma,04/05/04,Masters,Outdoor,Clay,1st Round,3,Novak J.,Blake J.,17,43,2,6,6,3,6,1,,,,,2,1,Completed,1.571,2.25,1.65,2.25,1.65,2.15,1.55,2,1.667,2.32
26,Rome,Telecom Italia Masters Roma,04/05/04,Masters,Outdoor,Clay,1st Round,3,Mantilla F.,Ginepri R.,36,41,5,7,7,5,6,0,,,,,2,1,Completed,1.364,3,1.3,3.5,1.3,3.35,1.35,2.5,1.317,3.65
26,Rome,Telecom Italia Masters Roma,04/05/04,Masters,Outdoor,Clay,1st Round,3,Verkerk M.,Martin T.,14,65,7,5,3,6,6,3,,,,,2,1,Completed,1.615,2.2,1.57,2.4,1.6,2.25,1.6,1.9,1.685,2.28
26,Rome,Telecom Italia Masters Roma,04/05/04,Masters,Outdoor,Clay,1st Round,3,Volandri F.,Kiefer N.,54,32,6,4,0,6,6,0,,,,,2,1,Completed,1.444,2.625,1.45,2.75,1.5,2.45,1.6,1.9,1.455,2.9
26,Rome,Telecom Italia Masters Roma,04/05/04,Masters,Outdoor,Clay,1st Round,3,Ljubicic I.,Clement A.,35,28,6,3,2,6,7,6,,,,,2,1,Completed,1.727,2,1.85,1.95,1.75,2,1.75,1.75,1.826,2.05
26,Rome,Telecom Italia Masters Roma,04/05/04,Masters,Outdoor,Clay,1st Round,3,Arazi H.,Ramirez-Hidalgo R.,42,83,6,1,6,3,,,,,,,2,0,Completed,1.533,2.375,1.65,2.25,1.55,2.35,1.4,2.3,1.685,2.29
26,Rome,Telecom Italia Masters Roma,04/05/04,Masters,Outdoor,Clay,1st Round,3,Grosjean S.,Lopez F.,10,23,7,5,6,2,,,,,,,2,0,Completed,1.615,2.2,1.62,2.3,1.5,2.45,1.5,2.1,1.535,2.67
26,Rome,Telecom Italia Masters Roma,04/05/04,Masters,Outdoor,Clay,1st Round,3,Canas G.,Roddick A.,80,2,7,6,6,1,,,,,,,2,0,Completed,2.75,1.4,2.75,1.45,2.45,1.5,2.5,1.35,3.02,1.441
26,Rome,Telecom Italia Masters Roma,04/05/04,Masters,Outdoor,Clay,1st Round,3,Davydenko N.,Sargsian S.,49,46,6,2,6,2,,,,,,,2,0,Completed,,,1.4,2.9,1.35,3.1,1.35,2.5,1.379,3.29
26,Rome,Telecom Italia Masters Roma,04/05/04,Masters,Outdoor,Clay,1st Round,3,Mirnyi M.,Koubek S.,29,105,6,2,6,4,,,,,,,2,0,Completed,1.444,2.625,1.5,2.6,1.48,2.53,1.45,2.2,1.513,2.75
26,Rome,Telecom Italia Masters Roma,04/05/04,Masters,Outdoor,Clay,1st Round,3,Labadze I.,Gaudio G.,51,27,6,3,6,2,,,,,,,2,0,Completed,,,3.2,1.35,2.85,1.4,3,1.25,3.55,1.328
26,Rome,Telecom Italia Masters Roma,04/05/04,Masters,Outdoor,Clay,1st Round,3,Safin M.,Pescosolido S.,25,130,6,4,6,3,,,,,,,2,0,Completed,1.1,6,1.11,6.75,1.1,6.75,1.1,4.5,1.077,10.85
26,Rome,Telecom Italia Masters Roma,04/05/04,Masters,Outdoor,Clay,1st Round,3,Robredo T.,Philippoussis M.,18,12,6,2,4,6,6,4,,,,,2,1,Completed,1.286,3.5,1.28,3.65,1.32,3.22,1.25,3,1.278,4.1
26,Rome,Telecom Italia Masters Roma,05/05/04,Masters,Outdoor,Clay,1st Round,3,Hewitt L.,Seppi A.,19,216,5,7,7,5,6,3,,,,,2,1,Completed,1.071,7.5,1.08,7.5,1.1,6.75,1.1,4.5,1.08,10.3
26,Rome,Telecom Italia Masters Roma,05/05/04,Masters,Outdoor,Clay,2nd Round,3,Davydenko N.,Gonzalez F.,49,15,6,2,5,7,6,2,,,,,2,1,Completed,1.909,1.8,2.05,1.77,1.9,1.85,1.8,1.7,1.962,1.893
26,Rome,Telecom Italia Masters Roma,05/05/04,Masters,Outdoor,Clay,2nd Round,3,Spadea V.,Arazi H.,34,42,2,6,6,2,6,4,,,,,2,1,Completed,1.8,1.909,2,1.8,1.95,1.8,1.6,1.9,1.952,1.901
26,Rome,Telecom Italia Masters Roma,05/05/04,Masters,Outdoor,Clay,2nd Round,3,Horna L.,Verkerk M.,48,14,6,4,3,6,6,3,,,,,2,1,Completed,2.1,1.667,2.1,1.73,1.95,1.8,2.1,1.5,2,1.862
26,Rome,Telecom Italia Masters Roma,05/05/04,Masters,Outdoor,Clay,2nd Round,3,Costa A.,Federer R.,39,1,3,6,6,3,6,2,,,,,2,1,Completed,4.333,1.2,4,1.25,3.35,1.3,3,1.25,4.25,1.26
26,Rome,Telecom Italia Masters Roma,05/05/04,Masters,Outdoor,Clay,2nd Round,3,Massu N.,Labadze I.,11,51,6,2,7,5,,,,,,,2,0,Completed,1.667,2.1,1.67,2.1,1.8,1.95,1.5,2.1,1.794,2.1
26,Rome,Telecom Italia Masters Roma,05/05/04,Masters,Outdoor,Clay,2nd Round,3,Henman T.,Stepanek R.,7,56,6,1,6,1,,,,,,,2,0,Completed,1.364,3,1.53,2.5,1.42,2.75,1.4,2.3,1.5,2.77
26,Rome,Telecom Italia Masters Roma,05/05/04,Masters,Outdoor,Clay,2nd Round,3,Zabaleta M.,Mantilla F.,40,36,7,5,6,3,,,,,,,2,0,Completed,1.615,2.2,1.65,2.25,1.6,2.3,1.6,1.9,1.694,2.26
26,Rome,Telecom Italia Masters Roma,06/05/04,Masters,Outdoor,Clay,2nd Round,3,Novak J.,Mirnyi M.,17,29,6,1,6,1,,,,,,,2,0,Completed,1.8,1.909,1.53,2.45,1.6,2.25,1.85,1.65,1.833,2.02
26,Rome,Telecom Italia Masters Roma,06/05/04,Masters,Outdoor,Clay,2nd Round,3,Sanchez D.,Canas G.,57,80,7,5,6,2,,,,,,,2,0,Completed,2.375,1.533,2.6,1.5,2.6,1.45,2,1.55,2.95,1.444
26,Rome,Telecom Italia Masters Roma,06/05/04,Masters,Outdoor,Clay,2nd Round,3,Pavel A.,Hewitt L.,30,19,4,6,6,3,6,4,,,,,2,1,Completed,1.667,2.1,1.6,2.3,1.6,2.25,1.65,1.85,1.758,2.14
26,Rome,Telecom Italia Masters Roma,06/05/04,Masters,Outdoor,Clay,2nd Round,3,Moya C.,Ljubicic I.,9,35,6,2,6,4,,,,,,,2,0,Completed,1.333,3.25,1.33,3.3,1.35,3.1,1.25,3,1.357,3.4
26,Rome,Telecom Italia Masters Roma,06/05/04,Masters,Outdoor,Clay,2nd Round,3,Ferrer D.,Grosjean S.,66,10,6,7,6,3,6,2,,,,,2,1,Completed,3,1.364,2.85,1.4,2.6,1.45,,,2.9,1.455
26,Rome,Telecom Italia Masters Roma,06/05/04,Masters,Outdoor,Clay,2nd Round,3,Safin M.,Srichaphan P.,25,13,6,2,6,2,,,,,,,2,0,Completed,1.1,6.5,1.11,6.5,1.1,6.75,1.1,4.5,1.143,6.35
26,Rome,Telecom Italia Masters Roma,06/05/04,Masters,Outdoor,Clay,2nd Round,3,Karlovic I.,Robredo T.,70,18,7,6,6,4,,,,,,,2,0,Completed,3.4,1.3,3.65,1.28,3.1,1.35,2.5,1.35,3.55,1.333
26,Rome,Telecom Italia Masters Roma,06/05/04,Masters,Outdoor,Clay,2nd Round,3,Volandri F.,Schalken S.,54,16,6,2,6,3,,,,,,,2,0,Completed,1.444,2.625,1.4,2.85,1.4,2.85,1.45,2.2,1.465,2.87
26,Rome,Telecom Italia Masters Roma,06/05/04,Masters,Outdoor,Clay,2nd Round,3,Nalbandian D.,Saretta F.,8,59,6,2,6,4,,,,,,,2,0,Completed,1.167,4.5,1.22,4.25,1.25,3.75,1.2,3.3,1.25,4.35
26,Rome,Telecom Italia Masters Roma,06/05/04,Masters,Outdoor,Clay,3rd Round,3,Zabaleta M.,Henman T.,40,7,3,6,6,3,6,2,,,,,2,1,Completed,2,1.727,1.95,1.85,2,1.75,1.9,1.6,1.952,1.901
26,Rome,Telecom Italia Masters Roma,06/05/04,Masters,Outdoor,Clay,3rd Round,3,Novak J.,Ferrer D.,17,66,6,3,7,5,,,,,,,2,0,Completed,1.533,2.375,,,,,,,1.476,2.82
26,Rome,Telecom Italia Masters Roma,06/05/04,Masters,Outdoor,Clay,3rd Round,3,Massu N.,Safin M.,11,25,7,5,6,4,,,,,,,2,0,Completed,3.5,1.286,3.1,1.35,3.1,1.35,,,3.25,1.377
26,Rome,Telecom Italia Masters Roma,06/05/04,Masters,Outdoor,Clay,3rd Round,3,Costa A.,Horna L.,39,48,6,2,6,3,,,,,,,2,0,Completed,1.667,2.1,1.65,2.25,1.55,2.35,1.5,2.1,1.625,2.4
26,Rome,Telecom Italia Masters Roma,06/05/04,Masters,Outdoor,Clay,3rd Round,3,Spadea V.,Davydenko N.,34,49,4,6,6,3,6,4,,,,,2,1,Completed,2.625,1.444,2.75,1.45,2.45,1.5,2.2,1.45,2.77,1.5
26,Rome,Telecom Italia Masters Roma,06/05/04,Masters,Outdoor,Clay,3rd Round,3,Nalbandian D.,Volandri F.,8,54,7,6,3,6,6,4,,,,,2,1,Completed,1.444,2.625,,,1.5,2.45,,,1.599,2.47
26,Rome,Telecom Italia Masters Roma,07/05/04,Masters,Outdoor,Clay,3rd Round,3,Pavel A.,Sanchez D.,30,57,7,6,7,6,,,,,,,2,0,Completed,1.5,2.5,,,,,,,1.2,5
26,Rome,Telecom Italia Masters Roma,07/05/04,Masters,Outdoor,Clay,3rd Round,3,Moya C.,Karlovic I.,9,70,6,4,3,6,6,4,,,,,2,1,Completed,1.167,4.5,1.2,4.5,1.17,4.67,1.15,3.8,1.233,4.65
26,Rome,Telecom Italia Masters Roma,07/05/04,Masters,Outdoor,Clay,Quarterfinals,3,Costa A.,Novak J.,39,17,6,4,6,2,,,,,,,2,0,Completed,1.727,2,1.65,2.25,1.55,2.35,1.6,1.9,1.671,2.32
26,Rome,Telecom Italia Masters Roma,07/05/04,Masters,Outdoor,Clay,Quarterfinals,3,Nalbandian D.,Spadea V.,8,34,6,4,6,3,,,,,,,2,0,Completed,1.286,3.5,1.33,3.3,1.37,2.92,1.3,2.7,1.357,3.4
26,Rome,Telecom Italia Masters Roma,07/05/04,Masters,Outdoor,Clay,Quarterfinals,3,Zabaleta M.,Massu N.,40,11,6,1,7,5,,,,,,,2,0,Completed,1.8,1.909,1.83,2,1.95,1.8,1.75,1.75,1.901,1.952
26,Rome,Telecom Italia Masters Roma,07/05/04,Masters,Outdoor,Clay,Quarterfinals,3,Moya C.,Pavel A.,9,30,6,1,6,2,,,,,,,2,0,Completed,1.444,2.625,1.55,2.45,1.55,2.42,1.4,2.3,1.513,2.72
26,Rome,Telecom Italia Masters Roma,08/05/04,Masters,Outdoor,Clay,Semifinals,3,Nalbandian D.,Costa A.,8,39,6,7,6,1,6,4,,,,,2,1,Completed,1.444,2.625,1.55,2.45,1.55,2.35,1.5,2.2,1.549,2.62
26,Rome,Telecom Italia Masters Roma,08/05/04,Masters,Outdoor,Clay,Semifinals,3,Moya C.,Zabaleta M.,9,40,6,3,6,4,,,,,,,2,0,Completed,1.4,2.75,1.4,2.95,1.4,2.85,1.4,2.5,1.455,2.95
26,Rome,Telecom Italia Masters Roma,09/05/04,Masters,Outdoor,Clay,The Final,5,Moya C.,Nalbandian D.,9,8,6,3,6,3,6,1,,,,,3,0,Completed,1.57,2.37,1.62,2.3,1.55,2.35,1.55,2.1,1.625,2.4
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
