ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
29,Rome,Internazionali BNL d'Italia,08/05/2024,Masters 1000,Outdoor,Clay,1st Round,3,Zhang Zh.,Galan D.E.,56,90,868,656,6,2,7,5,,,,,,,2,0,Completed,1.91,1.91,1.79,2.12,1.91,2.12,1.82,1.98
29,Rome,Internazionali BNL d'Italia,08/05/2024,Masters 1000,Outdoor,Clay,1st Round,3,Hanfmann Y.,Mensik J.,59,65,848,809,6,3,6,2,,,,,,,2,0,Completed,2.3,1.62,2.45,1.61,2.45,1.67,2.26,1.64
29,Rome,Internazionali BNL d'Italia,08/05/2024,Masters 1000,Outdoor,Clay,1st Round,3,Nishioka Y.,Ofner S.,80,46,721,1036,6,3,2,6,7,6,,,,,2,1,Completed,2.1,1.73,2.29,1.69,2.33,1.75,2.18,1.68
29,Rome,Internazionali BNL d'Italia,08/05/2024,Masters 1000,Outdoor,Clay,1st Round,3,Borges N.,Martinez P.,53,51,931,937,6,7,6,4,7,6,,,,,2,1,Completed,1.91,1.91,1.97,1.92,1.97,1.92,1.9,1.89
29,Rome,Internazionali BNL d'Italia,08/05/2024,Masters 1000,Outdoor,Clay,1st Round,3,Darderi L.,Shapovalov D.,54,126,918,505,6,7,6,3,7,6,,,,,2,1,Completed,1.67,2.2,1.69,2.28,1.69,2.28,1.66,2.21
29,Rome,Internazionali BNL d'Italia,08/05/2024,Masters 1000,Outdoor,Clay,1st Round,3,Kotov P.,Michelsen A.,63,69,819,798,6,1,6,1,,,,,,,2,0,Completed,1.44,2.75,1.46,2.92,1.5,2.92,1.44,2.77
29,Rome,Internazionali BNL d'Italia,08/05/2024,Masters 1000,Outdoor,Clay,1st Round,3,Cobolli F.,Marterer M.,57,98,868,616,6,4,6,2,,,,,,,2,0,Completed,1.4,3,1.43,3.01,1.44,3.01,1.41,2.89
29,Rome,Internazionali BNL d'Italia,08/05/2024,Masters 1000,Outdoor,Clay,1st Round,3,Monteiro T.,Monfils G.,106,38,590,1145,6,2,7,5,,,,,,,2,0,Completed,1.67,2.2,1.73,2.21,1.75,2.36,1.69,2.17
29,Rome,Internazionali BNL d'Italia,08/05/2024,Masters 1000,Outdoor,Clay,1st Round,3,Shevchenko A.,Marozsan F.,60,36,848,1179,6,3,6,2,,,,,,,2,0,Completed,2.75,1.44,2.84,1.48,2.84,1.48,2.78,1.45
29,Rome,Internazionali BNL d'Italia,08/05/2024,Masters 1000,Outdoor,Clay,1st Round,3,Atmane T.,Eubanks C.,137,43,463,1053,6,4,6,4,,,,,,,2,0,Completed,1.5,2.63,1.55,2.6,1.56,2.63,1.51,2.54
