ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
26,Rome,Internazionali BNL d'Italia,07/05/2025,Masters 1000,Outdoor,Clay,1st Round,3,Comesana F.,Altmaier D.,63,71,906,872,6,1,7,5,,,,,,,2,0,Completed,1.67,2.2,1.77,2.15,1.82,2.22,1.71,2.15
26,Rome,Internazionali BNL d'Italia,07/05/2025,Masters 1000,Outdoor,Clay,1st Round,3,Moutet C.,Hijikata R.,83,82,752,761,3,6,6,1,7,5,,,,,2,1,Completed,1.29,3.75,1.28,3.93,1.3,4.2,1.28,3.77
26,Rome,Internazionali BNL d'Italia,07/05/2025,Masters 1000,Outdoor,Clay,1st Round,3,Muller A.,Lehecka J.,39,38,1403,1405,2,6,6,3,7,6,,,,,2,1,Completed,2.63,1.5,2.52,1.58,2.7,1.58,2.57,1.52
26,Rome,Internazionali BNL d'Italia,07/05/2025,Masters 1000,Outdoor,Clay,1st Round,3,Thompson J.,Mpetshi G.,41,36,1355,1464,3,6,6,3,7,6,,,,,2,1,Completed,1.62,2.3,1.75,2.19,1.79,2.47,1.65,2.25
26,Rome,Internazionali BNL d'Italia,07/05/2025,Masters 1000,Outdoor,Clay,1st Round,3,Ugo Carabelli C.,Carreno Busta P.,60,98,944,601,6,2,1,6,6,3,,,,,2,1,Completed,2,1.8,1.93,1.96,2.04,1.96,1.98,1.84
26,Rome,Internazionali BNL d'Italia,07/05/2025,Masters 1000,Outdoor,Clay,1st Round,3,Taberner C.,Kovacevic A.,139,80,417,785,6,3,1,6,7,5,,,,,2,1,Completed,1.57,2.38,1.61,2.45,1.65,2.64,1.58,2.41
26,Rome,Internazionali BNL d'Italia,07/05/2025,Masters 1000,Outdoor,Clay,1st Round,3,Griekspoor T.,Kecmanovic M.,35,47,1505,1186,4,6,6,3,6,0,,,,,2,1,Completed,1.57,2.38,1.63,2.4,1.68,2.46,1.6,2.34
26,Rome,Internazionali BNL d'Italia,07/05/2025,Masters 1000,Outdoor,Clay,1st Round,3,Burruchaga R.,Sonego L.,135,44,439,1245,6,2,6,3,,,,,,,2,0,Completed,2.5,1.53,2.45,1.61,2.5,1.66,2.44,1.56
26,Rome,Internazionali BNL d'Italia,07/05/2025,Masters 1000,Outdoor,Clay,1st Round,3,Kopriva V.,Halys Q.,92,52,655,1015,6,4,6,3,,,,,,,2,0,Completed,1.5,2.63,1.54,2.63,1.54,2.8,1.5,2.62
26,Rome,Internazionali BNL d'Italia,07/05/2025,Masters 1000,Outdoor,Clay,1st Round,3,Lajovic D.,Nishioka Y.,131,74,446,833,7,5,6,1,,,,,,,2,0,Completed,1.25,4,1.24,4.44,1.28,4.44,1.24,4.1
26,Rome,Internazionali BNL d'Italia,07/05/2025,Masters 1000,Outdoor,Clay,1st Round,3,Norrie C.,O Connell C.,91,81,667,765,6,3,6,2,,,,,,,2,0,Completed,1.53,2.5,1.68,2.31,1.68,2.54,1.58,2.39
