ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,IWW,IWL,SBW,SBL,B&WW,B&WL
62,Madrid,Madrid Masters,13/10/03,Masters,Indoor,Hard,1st Round,3,Ferreira W.,Ljubicic I.,28,42,7,6,7,6,,,,,,,2,0,Completed,2.2,1.615,2.25,1.6,2,1.55,2.2,1.615,,
62,Madrid,Madrid Masters,13/10/03,Masters,Indoor,Hard,1st Round,3,Gaudio G.,Nieminen J.,37,31,3,6,7,5,6,2,,,,,2,1,Completed,2.625,1.444,2.8,1.4,2.5,1.35,2.875,1.364,,
62,Madrid,Madrid Masters,13/10/03,Masters,Indoor,Hard,1st Round,3,Chela J.I.,Martin A.,44,58,6,4,1,6,6,1,,,,,2,1,Completed,1.571,2.25,1.58,2.3,1.45,2.2,1.533,2.375,,
62,Madrid,Madrid Masters,13/10/03,Masters,Indoor,Hard,1st Round,3,Spadea V.,Rochus C.,33,87,6,4,7,5,,,,,,,2,0,Completed,1.444,2.625,1.38,2.95,1.4,2.3,1.444,2.625,,
62,Madrid,Madrid Masters,13/10/03,Masters,Indoor,Hard,1st Round,3,Massu N.,Verdasco F.,21,102,7,6,6,4,,,,,,,2,0,Completed,1.571,2.25,1.65,2.15,1.5,2.1,1.667,2.1,,
62,Madrid,Madrid Masters,13/10/03,Masters,Indoor,Hard,1st Round,3,Corretja A.,Nadal R.,127,49,6,2,3,6,6,4,,,,,2,1,Completed,2.25,1.571,2.3,1.58,2,1.55,2.5,1.5,,
62,Madrid,Madrid Masters,13/10/03,Masters,Indoor,Hard,1st Round,3,Ginepri R.,Rochus O.,34,51,6,3,6,3,,,,,,,2,0,Completed,1.615,2.2,1.63,2.2,1.65,1.85,1.615,2.2,,
62,Madrid,Madrid Masters,13/10/03,Masters,Indoor,Hard,1st Round,3,Lopez F.,Zabaleta M.,35,27,6,2,3,6,6,3,,,,,2,1,Completed,1.5,2.5,1.42,2.75,1.5,2.1,1.5,2.5,,
62,Madrid,Madrid Masters,14/10/03,Masters,Indoor,Hard,1st Round,3,Ferrer D.,Youzhny M.,72,29,1,6,6,4,6,4,,,,,2,1,Completed,2.625,1.444,2.75,1.43,2.3,1.4,2.75,1.4,,
62,Madrid,Madrid Masters,14/10/03,Masters,Indoor,Hard,1st Round,3,Fish M.,Henman T.,25,30,7,6,6,3,,,,,,,2,0,Completed,2.5,1.5,2.6,1.48,2.5,1.35,2.625,1.444,,
62,Madrid,Madrid Masters,14/10/03,Masters,Indoor,Hard,1st Round,3,Bjorkman J.,Safin M.,41,38,4,6,7,5,6,4,,,,,2,1,Completed,1.667,2.1,1.58,2.3,1.5,2.1,1.83,1.83,,
62,Madrid,Madrid Masters,14/10/03,Masters,Indoor,Hard,1st Round,3,Mirnyi M.,Blake J.,24,39,7,5,6,2,,,,,,,2,0,Completed,1.727,2,1.65,2.15,1.6,1.9,1.615,2.2,,
62,Madrid,Madrid Masters,14/10/03,Masters,Indoor,Hard,1st Round,3,Gambill J.M.,Davydenko N.,57,43,6,3,6,3,,,,,,,2,0,Completed,1.667,2.1,1.65,2.15,1.65,1.85,1.667,2.1,,
62,Madrid,Madrid Masters,14/10/03,Masters,Indoor,Hard,1st Round,3,Enqvist T.,Kafelnikov Y.,146,40,6,3,,,,,,,,,1,0,Retired,1.833,1.833,1.8,1.95,1.75,1.75,,,,
62,Madrid,Madrid Masters,14/10/03,Masters,Indoor,Hard,1st Round,3,Kucera K.,Clement A.,36,26,7,6,4,6,6,3,,,,,2,1,Completed,2.75,1.4,2.5,1.5,2.3,1.4,2.75,1.4,,
62,Madrid,Madrid Masters,14/10/03,Masters,Indoor,Hard,1st Round,3,Costa A.,Gonzalez F.,23,22,6,3,7,6,,,,,,,2,0,Completed,2.625,1.444,2.8,1.4,2.3,1.4,2.875,1.364
62,Madrid,Madrid Masters,14/10/03,Masters,Indoor,Hard,2nd Round,3,Massu N.,Kuerten G.,21,20,6,3,7,5,,,,,,,2,0,Completed,2.1,1.667,2.1,1.68,2,1.55,2,1.727
62,Madrid,Madrid Masters,14/10/03,Masters,Indoor,Hard,2nd Round,3,Spadea V.,Calleri A.,33,16,7,6,3,6,6,3,,,,,2,1,Completed,2.2,1.615,2.3,1.58,1.9,1.6,2.375,1.533
62,Madrid,Madrid Masters,14/10/03,Masters,Indoor,Hard,2nd Round,3,Chela J.I.,Verkerk M.,44,15,6,2,6,2,,,,,,,2,0,Completed,1.571,2.25,1.6,2.25,1.55,2,1.615,2.2
62,Madrid,Madrid Masters,14/10/03,Masters,Indoor,Hard,2nd Round,3,Lopez F.,Philippoussis M.,35,13,6,4,3,6,6,3,,,,,2,1,Completed,2.625,1.444,2.65,1.45,2.2,1.45,2.625,1.444
62,Madrid,Madrid Masters,15/10/03,Masters,Indoor,Hard,2nd Round,3,Fish M.,Robredo T.,25,17,7,6,6,2,,,,,,,2,0,Completed,1.615,2.2,1.63,2.2,1.55,2,1.571,2.25
62,Madrid,Madrid Masters,15/10/03,Masters,Indoor,Hard,2nd Round,3,Ginepri R.,Schuettler R.,34,6,6,2,6,4,,,,,,,2,0,Completed,3.25,1.333,3.05,1.36,2.7,1.3,3,1.333
62,Madrid,Madrid Masters,15/10/03,Masters,Indoor,Hard,2nd Round,3,Roddick A.,Mirnyi M.,2,24,6,1,6,7,7,5,,,,,2,1,Completed,1.25,3.75,1.28,3.55,1.25,3,1.286,3.25
62,Madrid,Madrid Masters,15/10/03,Masters,Indoor,Hard,2nd Round,3,Gambill J.M.,Schalken S.,57,14,7,6,6,2,,,,,,,2,0,Completed,2.5,1.5,2.5,1.5,2.2,1.45,2.5,1.5
62,Madrid,Madrid Masters,15/10/03,Masters,Indoor,Hard,2nd Round,3,Grosjean S.,Ferrer D.,10,72,6,4,6,2,,,,,,,2,0,Completed,1.4,2.75,1.38,2.95,1.3,2.7,1.364,2.875
62,Madrid,Madrid Masters,15/10/03,Masters,Indoor,Hard,2nd Round,3,Srichaphan P.,Costa A.,11,23,6,3,6,7,6,1,,,,,2,1,Completed,1.444,2.625,1.55,2.35,1.45,2.2,1.444,2.625
62,Madrid,Madrid Masters,15/10/03,Masters,Indoor,Hard,2nd Round,3,Federer R.,Corretja A.,3,127,6,4,6,3,,,,,,,2,0,Completed,1.083,7,1.05,9,1.1,4.5,1.063,7
62,Madrid,Madrid Masters,15/10/03,Masters,Indoor,Hard,2nd Round,3,El Aynaoui Y.,Bjorkman J.,18,41,6,4,6,4,,,,,,,2,0,Completed,1.727,2,1.95,1.8,1.6,1.9,1.833,1.833
62,Madrid,Madrid Masters,15/10/03,Masters,Indoor,Hard,2nd Round,3,Mantilla F.,Enqvist T.,19,146,6,2,7,6,,,,,,,2,0,Completed,2.5,1.5,2.75,1.42,2.3,1.4,2.75,1.4
62,Madrid,Madrid Masters,15/10/03,Masters,Indoor,Hard,2nd Round,3,Novak J.,Kucera K.,12,36,6,2,1,6,6,2,,,,,2,1,Completed,1.571,2.25,1.67,2.15,1.55,2,1.667,2.1
62,Madrid,Madrid Masters,15/10/03,Masters,Indoor,Hard,2nd Round,3,Ferrero J.C.,Ferreira W.,1,28,6,3,2,6,7,6,,,,,2,1,Completed,1.25,3.75,1.24,3.8,1.2,3.3,1.2,4
