ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
28,Madrid,Mutua Madrid Open,01/05/2022,Masters 1000,Outdoor,Clay,1st Round,3,Draper J.,Sonego L.,121,28,544,1540,6,4,6,3,,,,,,,2,0,Completed,3.5,1.3,3.74,1.32,3.9,1.33,3.51,1.3
28,Madrid,Mutua Madrid Open,01/05/2022,Masters 1000,Outdoor,Clay,1st Round,3,Isner J.,Krajinovic F.,23,56,1706,960,7,6,6,4,,,,,,,2,0,Completed,1.57,2.37,1.56,2.6,1.63,2.65,1.58,2.39
28,Madrid,Mutua Madrid Open,01/05/2022,Masters 1000,Outdoor,Clay,1st Round,3,Evans D.,Delbonis F.,36,37,1242,1219,6,3,6,4,,,,,,,2,0,Completed,2.1,1.72,1.96,1.94,2.13,1.94,2.01,1.8
28,Madrid,Mutua Madrid Open,02/05/2022,Masters 1000,Outdoor,Clay,1st Round,3,Davidovich Fokina A.,Harris L.,29,38,1470,1200,7,5,6,3,,,,,,,2,0,Completed,1.33,3.4,1.34,3.58,1.37,3.66,1.32,3.38
28,Madrid,Mutua Madrid Open,02/05/2022,Masters 1000,Outdoor,Clay,1st Round,3,De Minaur A.,Martinez P.,22,44,1736,1105,7,6,1,6,6,3,,,,,2,1,Completed,1.5,2.62,1.53,2.8,1.53,2.86,1.49,2.6
28,Madrid,Mutua Madrid Open,02/05/2022,Masters 1000,Outdoor,Clay,1st Round,3,Sinner J.,Paul T.,12,35,3015,1243,6,7,7,6,6,3,,,,,2,1,Completed,1.25,4,1.26,4.31,1.28,4.5,1.24,3.97
28,Madrid,Mutua Madrid Open,02/05/2022,Masters 1000,Outdoor,Clay,1st Round,3,Lajovic D.,Coric B.,77,264,801,191,6,3,4,6,6,4,,,,,2,1,Completed,1.8,2,1.83,2.09,1.92,2.17,1.8,2.01
28,Madrid,Mutua Madrid Open,02/05/2022,Masters 1000,Outdoor,Clay,1st Round,3,Musetti L.,Ivashka I.,63,48,896,1017,2,6,6,3,7,5,,,,,2,1,Completed,1.44,2.75,1.41,3.15,1.47,3.24,1.42,2.87
28,Madrid,Mutua Madrid Open,02/05/2022,Masters 1000,Outdoor,Clay,1st Round,3,Monfils G.,Gimeno Valero C.,21,369,1745,114,6,3,6,0,,,,,,,2,0,Completed,1.25,4,1.25,4.48,1.29,4.54,1.22,4.14
28,Madrid,Mutua Madrid Open,02/05/2022,Masters 1000,Outdoor,Clay,1st Round,3,Basilashvili N.,Fognini F.,27,51,1583,986,7,5,6,4,,,,,,,2,0,Completed,2.5,1.53,2.62,1.56,2.62,1.63,2.5,1.53
28,Madrid,Mutua Madrid Open,02/05/2022,Masters 1000,Outdoor,Clay,1st Round,3,Schwartzman D.,Paire B.,15,62,2805,899,6,2,6,7,6,1,,,,,2,1,Completed,1.2,4.5,1.22,4.9,1.22,4.98,1.2,4.57
28,Madrid,Mutua Madrid Open,02/05/2022,Masters 1000,Outdoor,Clay,1st Round,3,Goffin D.,Karatsev A.,60,34,913,1253,6,2,7,5,,,,,,,2,0,Completed,1.66,2.2,1.68,2.32,1.68,2.58,1.6,2.33
28,Madrid,Mutua Madrid Open,02/05/2022,Masters 1000,Outdoor,Clay,1st Round,3,Norrie C.,Kwon S.W.,11,73,3335,828,7,5,7,5,,,,,,,2,0,Completed,1.3,3.5,1.36,3.46,1.36,3.76,1.31,3.45
28,Madrid,Mutua Madrid Open,02/05/2022,Masters 1000,Outdoor,Clay,1st Round,3,Dimitrov G.,Cressy M.,20,64,1750,888,6,2,7,6,,,,,,,2,0,Completed,1.33,3.4,1.34,3.61,1.34,4,1.29,3.55
28,Madrid,Mutua Madrid Open,02/05/2022,Masters 1000,Outdoor,Clay,1st Round,3,Murray A.,Thiem D.,78,91,783,725,6,3,6,4,,,,,,,2,0,Completed,2.2,1.66,2.18,1.77,2.4,1.77,2.2,1.67
