ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
19,Indian Wells,BNP Paribas Open,10/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Bonzi B.,Rinderknech A.,62,57,909,986,6,3,7,5,,,,,,,2,0,Completed,2.1,1.72,2.02,1.89,2.12,1.9,2.03,1.79
19,Indian Wells,BNP Paribas Open,10/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Fognini F.,Andujar P.,36,69,1359,885,3,6,6,3,6,3,,,,,2,1,Completed,1.4,3,1.54,2.68,1.54,3.02,1.45,2.76
19,Indian Wells,BNP Paribas Open,10/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Krajinovic F.,Lajovic D.,40,44,1212,1126,7,5,4,6,6,1,,,,,2,1,Completed,1.57,2.37,1.62,2.45,1.67,2.5,1.58,2.38
19,Indian Wells,BNP Paribas Open,10/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Mcdonald M.,Fucsovics M.,59,48,976,1082,7,6,7,5,,,,,,,2,0,Completed,1.72,2.1,1.79,2.14,2.1,2.15,1.77,2.06
19,Indian Wells,BNP Paribas Open,10/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Djere L.,Kwon S.W.,52,64,1041,906,2,6,6,3,6,4,,,,,2,1,Completed,3.2,1.36,2.99,1.45,3.2,1.49,2.97,1.4
19,Indian Wells,BNP Paribas Open,10/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Davidovich Fokina A.,Coric B.,45,167,1115,349,6,7,6,0,7,5,,,,,2,1,Completed,1.25,4,1.25,4.48,1.44,4.55,1.24,4.11
19,Indian Wells,BNP Paribas Open,10/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Musetti L.,Giron M.,56,55,1000,1001,6,3,7,5,,,,,,,2,0,Completed,2.3,1.61,2.36,1.67,2.47,1.67,2.29,1.62
19,Indian Wells,BNP Paribas Open,10/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Brooksby J.,Carballes Baena R.,43,73,1153,836,6,1,6,4,,,,,,,2,0,Completed,1.12,6,1.14,6.96,1.17,7.25,1.13,6.04
19,Indian Wells,BNP Paribas Open,10/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Sock J.,Cerundolo J.M.,147,119,429,561,6,1,6,1,,,,,,,2,0,Completed,1.28,3.75,1.33,3.65,1.38,3.75,1.31,3.46
19,Indian Wells,BNP Paribas Open,10/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Eubanks C.,Cressy M.,157,72,380,852,5,7,7,6,6,4,,,,,2,1,Completed,2.5,1.53,2.5,1.6,2.5,1.63,2.38,1.58
19,Indian Wells,BNP Paribas Open,10/03/2022,Masters 1000,Outdoor,Hard,1st Round,3,Coria F.,Cuevas P.,65,104,906,635,6,4,7,6,,,,,,,2,0,Completed,1.66,2.2,1.71,2.27,1.76,2.35,1.68,2.19
