ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
19,Indian Wells,BNP Paribas Open,06/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,O Connell C.,Draper J.,66,37,819,1151,1,6,6,3,6,2,,,,,2,1,Completed,4.33,1.22,4.78,1.22,4.78,1.25,4.43,1.21
19,Indian Wells,BNP Paribas Open,06/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Kokkinakis T.,Giron M.,99,48,609,1015,6,3,7,5,,,,,,,2,0,Completed,2.63,1.5,2.84,1.48,2.84,1.53,2.65,1.48
19,Indian Wells,BNP Paribas Open,06/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Hanfmann Y.,Cachin P.,57,79,920,754,6,7,6,4,6,1,,,,,2,1,Completed,1.4,3,1.43,3.01,1.45,3.15,1.41,2.89
19,Indian Wells,BNP Paribas Open,06/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Shevchenko A.,Koepfer D.,51,49,1000,1008,6,3,1,6,7,6,,,,,2,1,Completed,2.2,1.67,2.31,1.68,2.31,1.76,2.21,1.67
19,Indian Wells,BNP Paribas Open,06/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Nakashima B.,Eubanks C.,93,34,645,1234,6,3,7,6,,,,,,,2,0,Completed,1.5,2.63,1.48,2.82,1.53,2.82,1.48,2.67
19,Indian Wells,BNP Paribas Open,06/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Arnaldi M.,Van Assche L.,40,86,1091,696,7,6,7,6,,,,,,,2,0,Completed,1.5,2.63,1.56,2.56,1.57,2.63,1.53,2.52
19,Indian Wells,BNP Paribas Open,06/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Marozsan F.,Rodionov J.,58,96,914,631,6,3,6,2,,,,,,,2,0,Completed,1.57,2.38,1.47,2.81,1.74,2.81,1.55,2.5
19,Indian Wells,BNP Paribas Open,06/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Murray A.,Goffin D.,61,112,885,553,6,3,6,2,,,,,,,2,0,Completed,1.67,2.2,1.71,2.25,1.74,2.25,1.67,2.19
19,Indian Wells,BNP Paribas Open,06/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Daniel T.,Galan D.E.,76,84,773,709,6,4,6,1,,,,,,,2,0,Completed,1.44,2.75,1.46,2.9,1.53,2.9,1.46,2.72
19,Indian Wells,BNP Paribas Open,07/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Vukic A.,Mochizuki S.,69,149,801,448,7,6,7,6,,,,,,,2,0,Completed,1.91,1.91,2,1.89,2,1.95,1.9,1.91
19,Indian Wells,BNP Paribas Open,07/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Machac T.,Wawrinka S.,63,70,868,797,7,6,4,6,6,2,,,,,2,1,Completed,1.5,2.63,1.55,2.6,1.55,2.63,1.52,2.54
19,Indian Wells,BNP Paribas Open,07/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Sonego L.,Kecmanovic M.,55,47,935,1030,7,6,6,4,,,,,,,2,0,Completed,2.1,1.73,2.31,1.68,2.31,1.8,2.13,1.72
19,Indian Wells,BNP Paribas Open,07/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Lestienne C.,Kudla D.,100,179,606,342,3,6,6,2,6,4,,,,,2,1,Completed,1.73,2.1,1.87,2.02,1.87,2.1,1.79,2.02
19,Indian Wells,BNP Paribas Open,07/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Pouille L.,Altmaier D.,273,53,202,961,6,4,6,3,,,,,,,2,0,Completed,2,1.8,2.17,1.76,2.17,1.84,2.07,1.76
19,Indian Wells,BNP Paribas Open,07/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Lajovic D.,Ruusuvuori E.,56,46,927,1041,7,5,6,2,,,,,,,2,0,Completed,2.75,1.44,2.76,1.5,2.9,1.45,2.74,1.45
19,Indian Wells,BNP Paribas Open,07/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Safiullin R.,Evans D.,42,45,1080,1066,6,1,5,7,6,2,,,,,2,1,Completed,1.67,2.2,1.74,2.2,1.74,2.3,1.68,2.18
19,Indian Wells,BNP Paribas Open,07/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Monfils G.,Purcell M.,54,71,937,796,6,1,6,2,,,,,,,2,0,Completed,1.29,3.75,1.34,3.51,1.34,3.75,1.31,3.46
19,Indian Wells,BNP Paribas Open,07/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Mensik J.,Hong S.,81,227,751,268,6,3,6,4,,,,,,,2,0,Completed,1.2,4.5,1.25,4.38,1.25,4.5,1.22,4.23
19,Indian Wells,BNP Paribas Open,07/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Coric B.,Ofner S.,35,38,1194,1116,6,2,3,6,6,0,,,,,2,1,Completed,1.3,3.5,1.36,3.42,1.37,3.5,1.33,3.36
19,Indian Wells,BNP Paribas Open,07/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Michelsen A.,Munar J.,80,75,754,776,6,2,6,3,,,,,,,2,0,Completed,1.36,3.2,1.41,3.1,1.44,3.2,1.39,2.98
19,Indian Wells,BNP Paribas Open,07/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Seyboth Wild T.,Wolf J.J.,65,94,820,640,6,2,6,1,,,,,,,2,0,Completed,1.57,2.38,1.64,2.39,1.65,2.43,1.6,2.35
19,Indian Wells,BNP Paribas Open,08/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Shang J.,Thompson J.,139,33,465,1246,6,2,6,3,,,,,,,2,0,Completed,2.75,1.44,2.8,1.49,2.8,1.5,2.72,1.46
19,Indian Wells,BNP Paribas Open,08/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Fils A.,Borges N.,43,60,1078,887,7,6,6,2,,,,,,,2,0,Completed,1.73,2.1,1.77,2.16,1.77,2.16,1.75,2.1
19,Indian Wells,BNP Paribas Open,08/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Fognini F.,Zapata Miralles B.,108,144,568,457,4,6,6,2,6,3,,,,,2,1,Completed,1.53,2.5,1.56,2.59,1.56,2.63,1.52,2.53
19,Indian Wells,BNP Paribas Open,08/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Kypson P.,Quinn E.,151,284,443,196,6,1,7,6,,,,,,,2,0,Completed,1.67,2.2,1.68,2.31,1.68,2.31,1.65,2.24
19,Indian Wells,BNP Paribas Open,08/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Raonic M.,Nagal S.,224,101,275,603,6,3,6,3,,,,,,,2,0,Completed,1.4,3,1.39,3.25,1.43,3.25,1.38,3.06
19,Indian Wells,BNP Paribas Open,08/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Zhang Zh.,Kovacevic A.,50,92,1006,654,6,7,6,3,7,5,,,,,2,1,Completed,1.62,2.3,1.61,2.46,1.65,2.46,1.62,2.31
19,Indian Wells,BNP Paribas Open,08/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Muller A.,Grenier H.,88,146,689,455,7,6,7,5,,,,,,,2,0,Completed,1.8,2,1.89,2,1.89,2.02,1.82,1.98
19,Indian Wells,BNP Paribas Open,08/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Tabilo A.,Kotov P.,39,67,1116,819,4,6,6,3,7,5,,,,,2,1,Completed,1.62,2.3,1.66,2.34,1.7,2.34,1.64,2.26
19,Indian Wells,BNP Paribas Open,08/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Shapovalov D.,Van De Zandschulp B.,131,82,485,750,6,1,6,4,,,,,,,2,0,Completed,1.62,2.3,1.68,2.3,1.7,2.3,1.64,2.24
19,Indian Wells,BNP Paribas Open,08/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Carballes Baena R.,Cobolli F.,64,62,831,880,6,4,6,4,,,,,,,2,0,Completed,3.2,1.36,3.1,1.41,3.2,1.41,3,1.39
19,Indian Wells,BNP Paribas Open,08/03/2024,Masters 1000,Outdoor,Hard,1st Round,3,Klein L.,Moreno De Alboran N.,141,166,459,387,7,6,6,4,,,,,,,2,0,Completed,1.57,2.38,1.57,2.54,1.59,2.54,1.56,2.41
19,Indian Wells,BNP Paribas Open,08/03/2024,Masters 1000,Outdoor,Hard,2nd Round,3,De Minaur A.,Daniel T.,10,76,3210,773,6,1,6,2,,,,,,,2,0,Completed,1.07,9,1.09,9.35,1.11,9.35,1.07,8.44
19,Indian Wells,BNP Paribas Open,08/03/2024,Masters 1000,Outdoor,Hard,2nd Round,3,Sinner J.,Kokkinakis T.,3,99,8270,609,6,3,6,0,,,,,,,2,0,Completed,1.08,8,1.07,11.05,1.1,11.05,1.07,9.1
19,Indian Wells,BNP Paribas Open,08/03/2024,Masters 1000,Outdoor,Hard,2nd Round,3,Cerundolo F.,Shevchenko A.,22,51,1840,1000,6,2,3,1,,,,,,,1,0,Retired,2.1,1.73,2.35,1.66,2.35,1.74,2.2,1.67
