ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Bjorkman J.;El Aynaoui Y.;51,0;58,0;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Clavet F.;Koubek S.;31,0;83,0;6,0;0,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,42;2,7;1,4;2,4;1,35;2,5;1,444;2,625;;;;;;;;;;;;;;;;;;;;
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Clement A.;Ilie A.;12,0;40,0;6,0;0,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,4;2,75;1,4;2,4;1,35;2,5;1,364;2,875;;;;;;;;;;;;;;;;;;;;
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Corretja A.;Gaudio G.;7,0;30,0;3,0;6,0;7,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;1,4;2,75;1,45;2,3;1,4;2,3;1,4;2,75;;;;;;;;;;;;;;;;;;;;
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Dent T.;Ferreira W.;197,0;17,0;6,0;3,0;6,0;0,0;;;;;;;2,0;0,0;Completed;2,75;1,4;3,4;1,2;3,0;1,25;3,0;1,333;;;;;;;;;;;;;;;;;;;;
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;di Pasquale A.;Voltchkov V.;63,0;28,0;6,0;1,0;7,0;6,0;;;;;;;2,0;0,0;Completed;2,3;1,55;2,05;1,57;2,0;1,55;2,375;1,533;;;;;;;;;;;;;;;;;;;;
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Enqvist T.;Rosset M.;9,0;61,0;7,0;6,0;2,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;1,55;2,3;1,41;2,4;1,45;2,2;1,533;2,375;;;;;;;;;;;;;;;;;;;;
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Escude N.;Vinciguerra A.;36,0;46,0;7,0;6,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,7;2,05;1,6;2,0;1,7;1,8;1,667;2,1;;;;;;;;;;;;;;;;;;;;
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Fish M.;Philippoussis M.;206,0;15,0;6,0;4,0;6,0;7,0;6,0;4,0;;;;;2,0;1,0;Completed;3,65;1,25;3,4;1,2;3,0;1,25;3,5;1,25;;;;;;;;;;;;;;;;;;;;
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Gambill J.M.;Hrbaty D.;19,0;14,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,95;1,75;1,9;1,65;1,8;1,7;1,833;1,833;;;;;;;;;;;;;;;;;;;;
20,0;Indian Wells;Indian Wells TMS;12/03/2001;Masters;Outdoor;Hard;1st Round;3,0;Grosjean S.;Black B.;16,0;47,0;6,0;0,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,25;3,5;1,35;2,6;1,3;2,7;1,25;3,5;;;;;;;;;;;;;;;;;;;;
