ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
28,0;Rome;Telecom Italia Masters Roma;04/05/2005;Masters;Outdoor;Clay;2nd Round;3,0;Hrbaty D.;Benneteau J.;24,0;96,0;7,0;6,0;6,0;0,0;;;;;;;2,0;0,0;Completed;1,25;3,85;;;1,25;3,2;;;1,28;3,5;;;1,23;3,89;1,299;3,85;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;04/05/2005;Masters;Outdoor;Clay;2nd Round;3,0;Ferrer D.;Johansson T.;25,0;18,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,28;3,55;;;1,4;2,5;;;1,28;3,5;;;1,3;3,35;1,241;4,48;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;04/05/2005;Masters;Outdoor;Clay;2nd Round;3,0;Horna L.;Seppi A.;58,0;122,0;2,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;1,7;2,1;;;1,7;1,9;;;1,72;2,0;;;1,75;2,0;1,794;2,06;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;04/05/2005;Masters;Outdoor;Clay;2nd Round;3,0;Ljubicic I.;Grosjean S.;14,0;28,0;6,0;4,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,5;2,55;;;1,5;2,2;;;1,53;2,37;;;1,58;2,28;1,568;2,56;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;04/05/2005;Masters;Outdoor;Clay;2nd Round;3,0;Stepanek R.;Chela J.I.;17,0;45,0;6,0;4,0;4,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;1,65;2,2;;;1,7;1,9;;;1,66;2,1;;;1,6;2,25;1,676;2,28;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;04/05/2005;Masters;Outdoor;Clay;2nd Round;3,0;Henman T.;Massu N.;6,0;21,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,6;2,3;;;1,6;2,0;;;1,53;2,37;;;1,7;2,08;1,595;2,48;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;04/05/2005;Masters;Outdoor;Clay;2nd Round;3,0;Agassi A.;Gasquet R.;9,0;59,0;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,4;1,55;;;1,85;1,75;;;2,37;1,53;;;2,45;1,5;2,65;1,541;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;04/05/2005;Masters;Outdoor;Clay;2nd Round;3,0;Gaudio G.;Volandri F.;5,0;31,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,4;2,85;;;1,35;2,7;;;1,39;2,75;;;1,5;2,55;1,552;2,61;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;04/05/2005;Masters;Outdoor;Clay;2nd Round;3,0;Martin A.;Starace P.;62,0;61,0;6,0;3,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,62;2,25;;;1,6;2,0;;;1,5;2,5;;;1,6;2,25;1,61;2,44;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;04/05/2005;Masters;Outdoor;Clay;2nd Round;3,0;Canas G.;Monaco J.;13,0;69,0;6,0;0,0;6,0;0,0;;;;;;;2,0;0,0;Completed;1,37;3,0;;;1,35;2,7;;;1,33;3,25;;;1,4;2,85;1,364;3,35;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;04/05/2005;Masters;Outdoor;Clay;2nd Round;3,0;Sanguinetti D.;Santoro F.;76,0;54,0;6,0;3,0;7,0;5,0;;;;;;;2,0;0,0;Completed;2,4;1,55;;;2,1;1,55;;;2,37;1,53;;;2,6;1,46;2,75;1,5;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;04/05/2005;Masters;Outdoor;Clay;2nd Round;3,0;Nadal R.;Hanescu V.;7,0;85,0;6,0;1,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,05;9,0;;;1,05;6,0;;;1,05;8,5;;;1,05;8,5;1,033;20,0;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;04/05/2005;Masters;Outdoor;Clay;2nd Round;3,0;Almagro N.;Safin M.;101,0;4,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;3,9;1,25;;;4,0;1,15;;;4,5;1,16;;;3,74;1,25;5,14;1,195;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;05/05/2005;Masters;Outdoor;Clay;3rd Round;3,0;Coria G.;Sanguinetti D.;11,0;76,0;6,0;0,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,02;12,0;;;1,05;6,0;;;1,02;11,0;;;1,03;10,38;1,032;21,0;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;05/05/2005;Masters;Outdoor;Clay;3rd Round;3,0;Martin A.;Horna L.;62,0;58,0;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,5;2,55;;;1,55;2,1;;;1,53;2,37;;;1,56;2,34;2,02;1,82;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;05/05/2005;Masters;Outdoor;Clay;3rd Round;3,0;Hrbaty D.;Henman T.;24,0;6,0;6,0;3,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;2,7;1,45;;;2,2;1,5;;;2,75;1,39;;;2,79;1,41;2,85;1,481;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;05/05/2005;Masters;Outdoor;Clay;3rd Round;3,0;Agassi A.;Ljubicic I.;9,0;14,0;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,6;2,3;;;1,5;2,2;;;1,44;2,62;;;1,51;2,46;1,538;2,66;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;05/05/2005;Masters;Outdoor;Clay;3rd Round;3,0;Verdasco F.;Roddick A.;56,0;3,0;6,0;7,0;7,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;2,6;1,48;;;2,5;1,4;;;2,75;1,39;;;2,55;1,5;2,84;1,476;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;05/05/2005;Masters;Outdoor;Clay;3rd Round;3,0;Stepanek R.;Almagro N.;17,0;101,0;4,0;6,0;6,0;4,0;6,0;2,0;;;;;2,0;1,0;Completed;1,65;2,2;;;1,65;1,95;;;1,66;2,1;;;1,6;2,3;1,68;2,27;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;05/05/2005;Masters;Outdoor;Clay;3rd Round;3,0;Ferrer D.;Gaudio G.;25,0;5,0;6,0;0,0;6,0;1,0;;;;;;;2,0;0,0;Completed;3,1;1,35;;;2,7;1,35;;;3,5;1,28;;;3,37;1,29;3,79;1,304;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;05/05/2005;Masters;Outdoor;Clay;3rd Round;3,0;Nadal R.;Canas G.;7,0;13,0;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,13;5,65;;;1,15;4,0;;;1,12;5,5;;;1,12;5,64;2,12;1,758;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;06/05/2005;Masters;Outdoor;Clay;Quarterfinals;3,0;Ferrer D.;Martin A.;25,0;62,0;6,0;2,0;3,0;6,0;7,0;5,0;;;;;2,0;1,0;Completed;1,35;3,1;;;1,3;2,9;;;1,36;2,87;;;1,38;2,9;1,332;3,56;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;06/05/2005;Masters;Outdoor;Clay;Quarterfinals;3,0;Agassi A.;Hrbaty D.;9,0;24,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,3;3,4;;;1,3;2,9;;;1,25;3,75;;;1,37;2,92;2,16;1,735;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;06/05/2005;Masters;Outdoor;Clay;Quarterfinals;3,0;Nadal R.;Stepanek R.;7,0;17,0;5,0;7,0;6,0;1,0;6,0;1,0;;;;;2,0;1,0;Completed;1,04;10,0;;;1,05;6,0;;;1,04;9,0;;;1,05;8,5;1,061;13,0;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;06/05/2005;Masters;Outdoor;Clay;Quarterfinals;3,0;Coria G.;Verdasco F.;11,0;56,0;3,0;6,0;6,0;3,0;6,0;3,0;;;;;2,0;1,0;Completed;1,18;4,65;;;1,2;3,6;;;1,14;5,0;;;1,2;4,25;1,182;5,3;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;07/05/2005;Masters;Outdoor;Clay;Semifinals;3,0;Nadal R.;Ferrer D.;7,0;25,0;4,0;6,0;6,0;4,0;7,0;5,0;;;;;2,0;1,0;Completed;1,08;7,25;;;1,1;5,0;;;1,06;8,0;;;1,1;6,25;1,1;8,25;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;07/05/2005;Masters;Outdoor;Clay;Semifinals;3,0;Coria G.;Agassi A.;11,0;9,0;7,0;5,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,45;2,7;;;1,5;2,2;;;1,39;2,75;;;1,56;2,34;1,588;2,5;;;;;;;;;;;;
28,0;Rome;Telecom Italia Masters Roma;08/05/2005;Masters;Outdoor;Clay;The Final;5,0;Nadal R.;Coria G.;7,0;11,0;6,0;4,0;3,0;6,0;6,0;3,0;4,0;6,0;7,0;6,0;3,0;2,0;Completed;1,65;2,25;;;1,5;2,2;;;1,57;2,37;;;1,7;2,08;1,69;2,28;;;;;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;08/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Hrbaty D.;Ljubicic I.;24,0;4,0;5,0;7,0;7,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;4,0;1,25;;;;;;;3,5;1,28;;;3,46;1,28;4,27;1,28;1270,0;2665,0;3,75;1,25;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;08/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Youzhny M.;Seppi A.;38,0;55,0;6,0;2,0;7,0;6,0;;;;;;;2,0;0,0;Completed;2,75;1,45;;;;;;;2,37;1,53;;;2,4;1,53;2,86;1,485;865,0;713,0;2,45;1,52;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;08/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Acasuso J.;Ferrer D.;34,0;19,0;7,0;5,0;6,0;0,0;;;;;;;2,0;0,0;Completed;1,95;1,85;;;;;;;2,1;1,66;;;1,83;1,91;2,02;1,893;910,0;1385,0;2,0;1,76;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;08/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Gonzalez F.;Wawrinka S.;9,0;58,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,57;2,4;;;;;;;1,44;2,62;;;1,45;2,6;1,541;2,75;1640,0;683,0;1,58;2,3;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;08/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Santoro F.;Monaco J.;53,0;124,0;4,0;6,0;6,0;2,0;6,0;3,0;;;;;2,0;1,0;Completed;2,25;1,65;;;;;;;2,37;1,53;;;2,3;1,6;2,21;1,763;722,0;351,0;2,12;1,67;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;08/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Ginepri R.;Mirnyi M.;17,0;61,0;3,0;6,0;6,0;2,0;6,0;3,0;;;;;2,0;1,0;Completed;2,3;1,62;;;;;;;2,37;1,53;;;2,35;1,55;2,46;1,641;1450,0;665,0;2,12;1,67;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;08/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Almagro N.;Massu N.;54,0;31,0;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,45;2,75;;;;;;;1,44;2,62;;;1,45;2,6;1,474;2,91;714,0;950,0;1,43;2,72;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;08/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Ancic M.;Horna L.;15,0;48,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,05;1,77;;;;;;;2,0;1,72;;;1,99;1,76;2,22;1,758;1455,0;752,0;2,0;1,76;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;08/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Serra F.;Blake J.;47,0;7,0;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,81;2,0;;;;;;;1,66;2,1;;;1,67;2,12;1,893;2,02;782,0;1910,0;1,7;2,08;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;08/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Federer R.;Chela J.I.;1,0;30,0;6,0;2,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,03;12,0;;;;;;;1,03;10,0;;;1,03;10,5;1,031;25,5;7160,0;975,0;1,03;14,0;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;08/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Kiefer N.;Bracciali D.;12,0;49,0;4,0;6,0;6,0;2,0;6,0;4,0;;;;;2,0;1,0;Completed;1,9;1,9;;;;;;;1,8;1,9;;;1,83;1,91;1,98;1,926;1560,0;752,0;1,78;1,98;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;08/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Monfils G.;Haas T.;35,0;25,0;6,0;2,0;3,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;2,95;1,4;;;;;;;2,75;1,39;;;2,6;1,45;2,78;1,524;904,0;1270,0;2,76;1,42;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;08/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Galvani S.;Novak J.;206,0;98,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;1,613;2,53;195,0;411,0;1,48;2,55;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;08/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Rusedski G.;Robredo T.;45,0;10,0;5,0;7,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;9,0;1,06;;;;;;;7,0;1,08;;;7,19;1,07;13,5;1,065;805,0;1630,0;8,75;1,07;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;08/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Martin A.;Sanguinetti D.;77,0;66,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,48;2,65;;;;;;;1,5;2,5;;;1,42;2,75;1,474;2,91;514,0;630,0;1,53;2,4;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;08/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Starace P.;Tursunov D.;81,0;32,0;6,0;4,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,28;3,65;;;;;;;1,3;3,39;;;1,28;3,46;1,308;3,95;497,0;920,0;1,3;3,35;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;09/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Henman T.;di Mauro A.;70,0;78,0;7,0;5,0;7,0;6,0;;;;;;;2,0;0,0;Completed;2,05;1,77;;;;;;;1,83;1,83;;;1,91;1,83;2,2;1,769;570,0;509,0;1,94;1,82;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;09/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Ramirez-Hidalgo R.;Coria G.;93,0;13,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;2,35;1,6;;;;;;;2,37;1,53;;;2,17;1,64;2,48;1,633;426,0;1465,0;2,33;1,57;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;09/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Malisse X.;Gaudio G.;41,0;8,0;4,0;6,0;6,0;3,0;6,0;3,0;;;;;2,0;1,0;Completed;4,55;1,2;;;;;;;4,33;1,19;;;4,67;1,17;5,0;1,227;836,0;1800,0;4,75;1,17;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;09/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Stepanek R.;Lopez F.;18,0;43,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,37;3,1;;;;;;;1,39;2,75;;;1,39;2,83;1,422;3,17;1420,0;830,0;1,38;2,9;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;09/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Berdych T.;Srichaphan P.;21,0;36,0;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,25;4,0;;;;;;;1,16;4,5;;;1,2;4,25;1,267;4,45;1370,0;880,0;1,25;3,75;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;09/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Davydenko N.;Pashanski B.;6,0;62,0;6,0;1,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,25;4,0;;;;;;;1,16;4,5;;;1,2;4,25;1,265;4,47;2495,0;662,0;1,2;4,25;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;09/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Nieminen J.;Grosjean S.;16,0;22,0;6,0;2,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,85;1,95;;;;;;;1,8;1,9;;;1,8;1,95;1,893;2,02;1455,0;1340,0;1,82;1,93;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;09/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Nalbandian D.;Vicente F.;3,0;89,0;6,0;2,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,11;6,5;;;;;;;1,08;7,0;;;1,11;5,84;1,131;7,91;2845,0;448,0;1,12;5,8;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;09/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Baghdatis M.;Rochus O.;20,0;29,0;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,45;1,55;;;;;;;2,25;1,57;;;2,3;1,6;2,51;1,621;1374,0;1150,0;2,5;1,5;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;09/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Nadal R.;Moya C.;2,0;33,0;6,0;1,0;2,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;1,06;9,0;;;;;;;1,06;8,0;;;1,07;7,19;1,07;12,75;4135,0;920,0;1,07;8,0;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;09/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Roddick A.;Hanescu V.;5,0;59,0;6,0;1,0;6,0;0,0;;;;;;;2,0;0,0;Completed;1,5;2,6;;;;;;;1,39;2,75;;;1,5;2,45;1,535;2,77;2515,0;676,0;1,5;2,5;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;09/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Safin M.;Gabashvili T.;51,0;126,0;7,0;5,0;3,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;1,25;4,0;;;;;;;1,19;4,33;;;1,25;3,75;1,277;4,31;740,0;349,0;1,2;4,25;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;09/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Johansson T.;Fognini F.;14,0;294,0;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,3;1,62;;;;;;;2,25;1,57;;;2,35;1,55;2,57;1,599;1460,0;113,0;2,28;1,58;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;09/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Mathieu P.H.;Ferrero J.C.;40,0;27,0;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,75;1,45;;;;;;;2,62;1,44;;;2,6;1,45;2,86;1,485;838,0;1195,0;2,75;1,42;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;09/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Verdasco F.;Bolelli S.;39,0;174,0;6,0;4,0;2,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;1,2;4,55;;;;;;;1,14;5,0;;;;;1,156;6,79;865,0;234,0;1,18;4,6;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;09/05/2006;Masters;Outdoor;Clay;1st Round;3,0;Volandri F.;Murray A.;46,0;44,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,35;3,2;;;;;;;1,36;3,0;;;1,34;3,12;1,429;3,13;796,0;807,0;1,37;2,95;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;10/05/2006;Masters;Outdoor;Clay;2nd Round;3,0;Nalbandian D.;Mathieu P.H.;3,0;40,0;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,4;2,95;;;;;;;1,39;2,75;;;1,35;3,0;1,467;2,94;2845,0;838,0;1,42;2,8;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;10/05/2006;Masters;Outdoor;Clay;2nd Round;3,0;Rusedski G.;Galvani S.;45,0;206,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,0;1,81;;;;;;;1,8;1,9;;;1,95;1,8;2,04;1,877;805,0;195,0;1,9;1,85;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;10/05/2006;Masters;Outdoor;Clay;2nd Round;3,0;Santoro F.;Hrbaty D.;53,0;24,0;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,35;1,6;;;;;;;2,5;1,5;;;2,3;1,6;2,45;1,645;722,0;1270,0;2,5;1,5;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;10/05/2006;Masters;Outdoor;Clay;2nd Round;3,0;Martin A.;Kiefer N.;77,0;12,0;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,81;2,0;;;;;;;1,9;1,8;;;1,85;1,9;1,926;1,98;514,0;1560,0;1,93;1,82;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;10/05/2006;Masters;Outdoor;Clay;2nd Round;3,0;Almagro N.;Acasuso J.;54,0;34,0;6,0;4,0;2,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;1,57;2,4;;;;;;;1,61;2,2;;;1,53;2,4;1,606;2,55;714,0;910,0;1,62;2,22;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;10/05/2006;Masters;Outdoor;Clay;2nd Round;3,0;Berdych T.;Malisse X.;21,0;41,0;6,0;2,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,73;2,1;;;;;;;1,66;2,1;;;1,65;2,1;1,82;2,12;1370,0;836,0;1,8;1,95;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;10/05/2006;Masters;Outdoor;Clay;2nd Round;3,0;Monfils G.;Ginepri R.;35,0;17,0;6,0;1,0;4,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;1,42;2,85;;;;;;;1,39;2,75;;;1,45;2,6;1,446;3,04;904,0;1450,0;1,37;2,95;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;10/05/2006;Masters;Outdoor;Clay;2nd Round;3,0;Roddick A.;Baghdatis M.;5,0;20,0;3,0;6,0;6,0;1,0;6,0;2,0;;;;;2,0;1,0;Completed;1,95;1,85;;;;;;;1,83;1,83;;;1,87;1,87;1,943;1,962;2515,0;1374,0;1,97;1,8;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;10/05/2006;Masters;Outdoor;Clay;2nd Round;3,0;Gonzalez F.;Youzhny M.;9,0;38,0;6,0;4,0;5,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;1,28;3,65;;;;;;;1,28;3,5;;;1,28;3,46;1,287;4,19;1640,0;865,0;1,25;3,75;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;10/05/2006;Masters;Outdoor;Clay;2nd Round;3,0;Ancic M.;Serra F.;15,0;47,0;3,0;6,0;7,0;6,0;6,0;0,0;;;;;2,0;1,0;Completed;1,95;1,85;;;;;;;1,8;1,9;;;1,85;1,9;1,98;1,926;1455,0;782,0;1,88;1,88;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;10/05/2006;Masters;Outdoor;Clay;2nd Round;3,0;Federer R.;Starace P.;1,0;81,0;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,02;14,0;;;;;;;1,01;12,0;;;1,03;10,5;1,028;27,0;7160,0;497,0;1,02;20,0;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;10/05/2006;Masters;Outdoor;Clay;2nd Round;3,0;Ramirez-Hidalgo R.;Safin M.;93,0;51,0;0,0;6,0;7,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;3,5;1,3;;;;;;;3,75;1,25;;;3,35;1,3;3,66;1,35;426,0;740,0;3,5;1,25;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;10/05/2006;Masters;Outdoor;Clay;2nd Round;3,0;Stepanek R.;Nieminen J.;18,0;16,0;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;2,5;1,53;;;;;;;2,37;1,53;;;2,6;1,45;2,66;1,568;1420,0;1455,0;2,5;1,5;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;10/05/2006;Masters;Outdoor;Clay;2nd Round;3,0;Davydenko N.;Verdasco F.;6,0;39,0;6,0;1,0;3,0;6,0;6,0;0,0;;;;;2,0;1,0;Completed;1,57;2,4;;;;;;;1,5;2,5;;;1,6;2,3;1,588;2,6;2495,0;865,0;1,5;2,5;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;10/05/2006;Masters;Outdoor;Clay;2nd Round;3,0;Henman T.;Johansson T.;70,0;14,0;7,0;6,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,57;2,4;;;;;;;1,57;2,25;;;1,55;2,35;1,676;2,38;570,0;1460,0;1,54;2,4;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;10/05/2006;Masters;Outdoor;Clay;2nd Round;3,0;Nadal R.;Volandri F.;2,0;46,0;6,0;1,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,05;10,0;;;;;;;1,07;7,5;;;1,07;7,19;1,07;12,25;4135,0;796,0;1,03;12,0;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;11/05/2006;Masters;Outdoor;Clay;3rd Round;3,0;Nalbandian D.;Martin A.;3,0;77,0;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,2;4,4;;;;;;;1,14;5,0;;;1,15;5,2;1,215;5,26;2845,0;514,0;1,2;4,3;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;11/05/2006;Masters;Outdoor;Clay;3rd Round;3,0;Ancic M.;Ramirez-Hidalgo R.;15,0;93,0;6,0;3,0;6,0;7,0;7,0;5,0;;;;;2,0;1,0;Completed;1,65;2,25;;;;;;;1,61;2,2;;;1,65;2,15;1,649;2,44;1455,0;426,0;1,58;2,32;;;;;;;;
28,0;Rome;Campionati Internazional d'Italia;11/05/2006;Masters;Outdoor;Clay;3rd Round;3,0;Federer R.;Stepanek R.;1,0;18,0;6,0;1,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,04;11,0;;;;;;;1,03;10,0;;;1,02;11,5;1,056;15,0;7160,0;1420,0;1,03;14,0;;;;;;;;
