ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,1st Round,3,Blake J.,Gonzalez F.,27,17,6,7,6,4,6,4,,,,,2,1,Completed,2.25,1.571,2.2,1.62,2.12,1.7,1.8,1.7,,
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,1st Round,3,Carlsen K.,El Aynaoui Y.,70,23,6,4,7,6,,,,,,,2,0,Completed,1.909,1.8,,,2.05,1.75,1.9,1.6,,
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,1st Round,3,Clement A.,Schuettler R.,37,30,7,5,6,3,,,,,,,2,0,Completed,1.571,2.25,,,1.63,2.2,1.6,1.9,,
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,1st Round,3,Escude N.,Mantilla F.,41,55,6,2,6,1,,,,,,,2,0,Completed,1.444,2.625,1.42,2.75,1.48,2.48,1.45,2.2,,
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,1st Round,3,Gaudio G.,Sanguinetti D.,22,46,6,4,7,6,,,,,,,2,0,Completed,1.667,2.1,,,1.63,2.21,1.5,2.1,,
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,1st Round,3,Hrbaty D.,Kratochvil M.,53,69,3,6,6,2,6,2,,,,,2,1,Completed,1.533,2.375,1.5,2.45,1.54,2.41,1.5,2.1,,
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,1st Round,3,Lapentti N.,Dupuis A.,29,80,5,7,6,3,6,3,,,,,2,1,Completed,1.444,2.625,,,1.63,2.25,1.55,2,,
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,1st Round,3,Ljubicic I.,Chela J.I.,50,24,6,3,6,3,,,,,,,2,0,Completed,1.667,2.1,,,1.65,2.2,1.55,2,,
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,1st Round,3,Malisse X.,Koubek S.,26,54,5,7,6,2,6,0,,,,,2,1,Completed,1.25,3.75,,,1.29,3.51,1.2,3.3,,
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,1st Round,3,Nalbandian D.,Mirnyi M.,13,44,6,7,6,3,7,5,,,,,2,1,Completed,1.444,2.625,1.55,2.35,1.63,2.36,1.55,2,,
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,1st Round,3,Nieminen J.,Zabaleta M.,42,52,6,1,1,6,6,3,,,,,2,1,Completed,1.571,2.25,,,1.62,2.27,1.5,2.1,,
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,1st Round,3,Pavel A.,Coria G.,28,47,6,2,6,7,6,2,,,,,2,1,Completed,1.667,2.1,1.85,1.9,1.85,2.03,1.75,1.75,,
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,1st Round,3,Robredo T.,Santoro F.,31,35,6,4,6,2,,,,,,,2,0,Completed,1.8,1.909,1.9,1.85,1.87,1.91,1.75,1.75,,
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,1st Round,3,Rochus O.,Rios M.,62,25,7,5,1,0,,,,,,,1,0,Retired,,,,,,,,,,
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,1st Round,3,Srichaphan P.,Gambill J.M.,21,43,6,2,1,0,,,,,,,1,0,Retired,,,1.4,2.8,1.48,2.9,1.45,2.2,,
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,1st Round,3,Stepanek R.,Kuerten G.,68,33,4,6,6,3,7,6,,,,,2,1,Completed,4,1.222,,,3.5,1.29,3,1.25
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,2nd Round,3,Agassi A.,Gaudio G.,2,22,6,4,6,7,6,4,,,,,2,1,Completed,1.143,5,1.25,3.7,1.21,4.5,1.15,3.8
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,2nd Round,3,Canas G.,Rochus O.,18,62,6,3,2,6,7,6,,,,,2,1,Completed,1.364,3,,,1.46,3.1,1.35,2.5
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,2nd Round,3,Escude N.,Costa A.,41,11,6,1,3,6,6,3,,,,,2,1,Completed,1.3,3.4,,,1.4,3.1,1.3,2.7
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,2nd Round,3,Federer R.,Malisse X.,8,26,6,2,6,4,,,,,,,2,0,Completed,1.286,3.5,,,1.38,3.2,1.3,2.7
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,2nd Round,3,Grosjean S.,Carlsen K.,4,70,7,6,7,5,,,,,,,2,0,Completed,1.286,3.5,,,1.33,3.28,1.3,2.7
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,2nd Round,3,Haas T.,Hrbaty D.,7,53,6,7,6,4,6,4,,,,,2,1,Completed,,,,,1.46,2.9,1.4,2.3
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,2nd Round,3,Henman T.,Stepanek R.,9,68,6,1,7,5,,,,,,,2,0,Completed,1.286,3.5,,,1.35,3.11,1.3,2.7
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,2nd Round,3,Hewitt L.,Nieminen J.,1,42,6,2,6,4,,,,,,,2,0,Completed,1.167,4.5,1.22,4,1.28,3.85,1.2,3.3
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,2nd Round,3,Johansson T.,Robredo T.,14,31,7,6,6,3,,,,,,,2,0,Completed,2.1,1.667,,,2.11,1.74,1.85,1.65
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,2nd Round,3,Kafelnikov Y.,Lapentti N.,15,29,6,3,7,6,,,,,,,2,0,Completed,,,,,,,,
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,2nd Round,3,Moya C.,Blake J.,10,27,6,3,6,3,,,,,,,2,0,Completed,1.615,2.2,,,1.7,2.1,1.6,1.9
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,2nd Round,3,Pavel A.,Novak J.,28,6,6,1,6,3,,,,,,,2,0,Completed,,,,,2.3,1.67,1.8,1.7
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,2nd Round,3,Roddick A.,Ljubicic I.,12,50,7,6,7,6,,,,,,,2,0,Completed,1.444,2.625,,,1.46,2.7,1.4,2.3
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,2nd Round,3,Safin M.,Nalbandian D.,5,13,6,3,6,2,,,,,,,2,0,Completed,1.533,2.375,,,1.64,2.38,1.5,2.1
65,Paris,BNP Paribas,28/10/02,Masters,Indoor,Carpet,2nd Round,3,Schalken S.,Clement A.,19,37,4,6,6,2,6,4,,,,,2,1,Completed,1.727,2,1.95,1.8,1.93,1.87,1.75,1.75
