ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
65,Paris,BNP Paribas Masters,31/10/16,Masters 1000,Indoor,Hard,1st Round,3,Carreno Busta P.,Fognini F.,31,49,1360,945,6,3,6,1,,,,,,,2,0,Completed,1.66,2.1,1.62,2.05,1.67,2.2,1.68,2.34,1.7,2.34,1.65,2.2
65,Paris,BNP Paribas Masters,31/10/16,Masters 1000,Indoor,Hard,1st Round,3,Johnson S.,Pella G.,33,57,1295,828,6,4,7,5,,,,,,,2,0,Completed,1.28,3.5,1.33,2.85,1.33,3.4,1.36,3.44,1.36,3.55,1.32,3.3
65,Paris,BNP Paribas Masters,31/10/16,Masters 1000,Indoor,Hard,1st Round,3,Verdasco F.,Haase R.,46,64,1000,780,6,2,3,2,,,,,,,1,0,Retired,2,1.72,1.95,1.68,2.1,1.73,2.23,1.74,2.23,1.8,2.1,1.71
65,Paris,BNP Paribas Masters,31/10/16,Masters 1000,Indoor,Hard,1st Round,3,Sousa J.,Seppi A.,43,86,1030,665,6,4,6,4,,,,,,,2,0,Completed,2.2,1.61,2.1,1.6,2.2,1.62,2.2,1.75,2.3,1.85,2.2,1.65
65,Paris,BNP Paribas Masters,31/10/16,Masters 1000,Indoor,Hard,1st Round,3,Baghdatis M.,Mathieu P.H.,37,67,1115,751,6,2,6,4,,,,,,,2,0,Completed,1.36,3,1.33,2.85,1.4,3,1.42,3.11,1.42,3.25,1.37,3.01
65,Paris,BNP Paribas Masters,31/10/16,Masters 1000,Indoor,Hard,1st Round,3,Struff J.L.,Marchenko I.,91,69,659,749,6,1,6,1,,,,,,,2,0,Completed,1.4,2.75,1.42,2.4,1.4,2.75,1.43,3.05,1.48,3.06,1.43,2.76
65,Paris,BNP Paribas Masters,31/10/16,Masters 1000,Indoor,Hard,1st Round,3,Lorenzi P.,Paire B.,39,45,1100,1005,6,4,7,6,,,,,,,2,0,Completed,2,1.72,2.05,1.62,2.1,1.67,2.08,1.84,2.1,1.85,2.02,1.76
65,Paris,BNP Paribas Masters,31/10/16,Masters 1000,Indoor,Hard,1st Round,3,Simon G.,Benneteau J.,23,183,1585,314,4,6,6,3,6,2,,,,,2,1,Completed,1.4,2.75,1.3,3,1.4,3,1.4,3.2,1.42,3.25,1.38,2.95
65,Paris,BNP Paribas Masters,31/10/16,Masters 1000,Indoor,Hard,1st Round,3,Ramos-Vinolas A.,Robert S.,26,50,1435,926,6,1,6,4,,,,,,,2,0,Completed,1.61,2.2,1.68,1.95,1.67,2.2,1.63,2.43,1.71,2.43,1.66,2.18
65,Paris,BNP Paribas Masters,01/11/16,Masters 1000,Indoor,Hard,1st Round,3,Mahut N.,Klizan M.,41,35,1057,1230,4,6,6,4,6,3,,,,,2,1,Completed,1.57,2.25,1.58,2.1,1.67,2.2,1.75,2.2,1.78,2.25,1.7,2.13
65,Paris,BNP Paribas Masters,01/11/16,Masters 1000,Indoor,Hard,1st Round,3,Isner J.,Zverev M.,27,53,1430,873,7,6,6,4,,,,,,,2,0,Completed,1.66,2.1,1.65,1.95,1.73,2.1,1.81,2.12,1.82,2.12,1.74,2.04
65,Paris,BNP Paribas Masters,01/11/16,Masters 1000,Indoor,Hard,1st Round,3,Troicki V.,Mannarino A.,28,60,1430,816,6,4,3,6,7,6,,,,,2,1,Completed,1.5,2.5,1.45,2.4,1.5,2.62,1.57,2.58,1.57,2.75,1.49,2.57
65,Paris,BNP Paribas Masters,01/11/16,Masters 1000,Indoor,Hard,1st Round,3,Sock J.,Kohlschreiber P.,24,32,1540,1315,6,2,7,6,,,,,,,2,0,Completed,1.57,2.25,1.58,2.1,1.62,2.25,1.65,2.38,1.67,2.4,1.62,2.26
65,Paris,BNP Paribas Masters,01/11/16,Masters 1000,Indoor,Hard,1st Round,3,Lopez F.,Herbert P.H.,30,87,1375,663,7,6,6,4,,,,,,,2,0,Completed,1.61,2.2,1.48,2.3,1.57,2.38,1.69,2.3,1.69,2.4,1.62,2.25
