ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
64,Paris,BNP Paribas Masters,28/10/13,Masters 1000,Indoor,Hard,1st Round,3,Giraldo S.,Mannarino A.,80,61,648,815,6,3,2,6,6,4,,,,,2,1,Completed,1.83,1.83,1.9,1.85,2,1.73,1.99,1.92,1.9,1.9,2.02,2,1.89,1.86
64,Paris,BNP Paribas Masters,28/10/13,Masters 1000,Indoor,Hard,1st Round,3,Rosol L.,Chardy J.,44,33,1001,1210,6,3,6,4,,,,,,,2,0,Completed,2.75,1.4,2.7,1.45,2.62,1.44,2.86,1.48,2.88,1.4,3.2,1.49,2.72,1.44
64,Paris,BNP Paribas Masters,28/10/13,Masters 1000,Indoor,Hard,1st Round,3,Lopez F.,Tomic B.,29,55,1275,890,6,4,6,7,7,6,,,,,2,1,Completed,1.9,1.8,1.88,1.88,2,1.73,2.16,1.78,2,1.8,2.16,1.92,1.96,1.8
64,Paris,BNP Paribas Masters,28/10/13,Masters 1000,Indoor,Hard,1st Round,3,Haase R.,Istomin D.,49,45,927,965,7,6,6,3,,,,,,,2,0,Completed,2,1.72,2.05,1.75,2,1.73,2.04,1.87,1.9,1.9,2.08,1.93,1.95,1.8
64,Paris,BNP Paribas Masters,28/10/13,Masters 1000,Indoor,Hard,1st Round,3,Cilic M.,Sijsling I.,41,70,1095,713,5,7,6,1,6,4,,,,,2,1,Completed,2.2,1.61,2.2,1.65,2.1,1.67,1.91,2,2.25,1.62,2.25,2,2.11,1.7
64,Paris,BNP Paribas Masters,28/10/13,Masters 1000,Indoor,Hard,1st Round,3,Verdasco F.,Gulbis E.,34,24,1200,1431,7,6,7,6,,,,,,,2,0,Completed,2.5,1.5,2.6,1.48,2.38,1.53,2.66,1.54,2.38,1.57,2.66,1.58,2.49,1.51
64,Paris,BNP Paribas Masters,28/10/13,Masters 1000,Indoor,Hard,1st Round,3,Kohlschreiber P.,Seppi A.,23,25,1445,1395,6,3,3,6,6,4,,,,,2,1,Completed,1.66,2.1,1.7,2.1,1.67,2.1,1.79,2.15,1.67,2.2,1.88,2.26,1.7,2.11
64,Paris,BNP Paribas Masters,28/10/13,Masters 1000,Indoor,Hard,1st Round,3,Nishikori K.,Benneteau J.,19,35,1915,1195,6,4,6,2,,,,,,,2,0,Completed,2.1,1.66,2.1,1.7,1.91,1.8,2.03,1.88,2,1.8,2.1,1.88,2.04,1.74
64,Paris,BNP Paribas Masters,28/10/13,Masters 1000,Indoor,Hard,1st Round,3,Herbert P.H.,Paire B.,189,26,262,1380,6,2,6,2,,,,,,,2,0,Completed,4.5,1.18,4.3,1.2,3.75,1.25,5.23,1.2,4,1.22,5.23,1.25,4.23,1.21
64,Paris,BNP Paribas Masters,29/10/13,Masters 1000,Indoor,Hard,1st Round,3,Dimitrov G.,Llodra M.,22,50,1500,901,6,7,6,3,6,3,,,,,2,1,Completed,1.5,2.5,1.5,2.5,1.5,2.5,1.58,2.55,1.53,2.5,1.61,2.82,1.53,2.45
64,Paris,BNP Paribas Masters,29/10/13,Masters 1000,Indoor,Hard,1st Round,3,Przysiezny M.,Nieminen J.,65,38,740,1120,6,3,7,6,,,,,,,2,0,Completed,2.75,1.4,2.7,1.45,2.62,1.44,2.73,1.52,2.75,1.44,2.85,1.52,2.7,1.44
64,Paris,BNP Paribas Masters,29/10/13,Masters 1000,Indoor,Hard,1st Round,3,Mahut N.,Dolgopolov O.,56,59,873,825,7,6,6,1,,,,,,,2,0,Completed,1.83,1.83,1.9,1.85,1.83,1.83,1.98,1.93,1.9,1.9,2.05,2.08,1.9,1.85
64,Paris,BNP Paribas Masters,29/10/13,Masters 1000,Indoor,Hard,1st Round,3,Andujar P.,Pospisil V.,52,32,895,1225,6,4,2,6,6,4,,,,,2,1,Completed,6.5,1.11,5.25,1.15,,,7.04,1.12,5,1.17,7.04,1.17,5.49,1.13
64,Paris,BNP Paribas Masters,29/10/13,Masters 1000,Indoor,Hard,1st Round,3,Dodig I.,Roger-Vasselin E.,36,48,1185,931,7,6,6,4,,,,,,,2,0,Completed,1.57,2.25,1.62,2.25,1.57,2.25,1.63,2.44,1.62,2.25,1.7,2.48,1.62,2.25
64,Paris,BNP Paribas Masters,29/10/13,Masters 1000,Indoor,Hard,1st Round,3,Granollers M.,Tursunov D.,39,30,1110,1244,6,4,6,4,,,,,,,2,0,Completed,2.62,1.44,2.5,1.5,2.5,1.5,2.84,1.49,2.63,1.5,2.84,1.59,2.53,1.5
64,Paris,BNP Paribas Masters,29/10/13,Masters 1000,Indoor,Hard,1st Round,3,Anderson K.,Youzhny M.,21,15,1730,2145,4,6,7,6,2,1,,,,,1,1,Retired,2.62,1.44,2.5,1.5,2.5,1.5,2.7,1.53,2.5,1.53,2.82,1.59,2.5,1.51
64,Paris,BNP Paribas Masters,29/10/13,Masters 1000,Indoor,Hard,2nd Round,3,Gasquet R.,Verdasco F.,10,34,3130,1200,7,5,6,7,6,3,,,,,2,1,Completed,1.28,3.5,1.35,3.1,1.36,3,1.34,3.56,1.33,3.25,1.38,3.95,1.32,3.21
64,Paris,BNP Paribas Masters,29/10/13,Masters 1000,Indoor,Hard,2nd Round,3,Nishikori K.,Tsonga J.W.,19,9,1915,3235,1,6,7,6,7,6,,,,,2,1,Completed,3,1.36,2.7,1.45,2.75,1.4,2.99,1.45,2.63,1.5,3.2,1.5,2.76,1.43
64,Paris,BNP Paribas Masters,29/10/13,Masters 1000,Indoor,Hard,2nd Round,3,Janowicz J.,Giraldo S.,14,80,2150,648,7,6,6,3,,,,,,,2,0,Completed,1.22,4,1.28,3.5,1.25,3.75,1.28,4.14,1.25,3.75,1.3,4.45,1.26,3.76
64,Paris,BNP Paribas Masters,29/10/13,Masters 1000,Indoor,Hard,2nd Round,3,Djokovic N.,Herbert P.H.,2,189,11120,262,7,6,6,3,,,,,,,2,0,Completed,1.01,23,1.01,13,1.01,17,1.03,17.5,1.01,17,1.03,36,1.01,17.76
64,Paris,BNP Paribas Masters,30/10/13,Masters 1000,Indoor,Hard,2nd Round,3,Ferrer D.,Rosol L.,3,44,6600,1001,6,0,2,6,6,3,,,,,2,1,Completed,1.12,6,1.13,5.5,1.17,4.5,1.16,6.16,1.17,5,1.17,6.25,1.14,5.44
64,Paris,BNP Paribas Masters,30/10/13,Masters 1000,Indoor,Hard,2nd Round,3,Isner J.,Przysiezny M.,16,65,2070,740,7,6,4,6,6,3,,,,,2,1,Completed,1.33,3.25,1.38,3,1.36,3,1.34,3.6,1.4,2.88,1.45,3.6,1.36,3.08
64,Paris,BNP Paribas Masters,30/10/13,Masters 1000,Indoor,Hard,2nd Round,3,Simon G.,Mahut N.,17,56,2060,873,6,4,6,7,7,6,,,,,2,1,Completed,1.61,2.2,1.65,2.2,1.67,2.1,1.68,2.34,1.67,2.2,1.74,2.4,1.65,2.19
64,Paris,BNP Paribas Masters,30/10/13,Masters 1000,Indoor,Hard,2nd Round,3,Almagro N.,Dodig I.,13,36,2290,1185,6,4,6,3,,,,,,,2,0,Completed,1.72,2,1.8,2,1.73,2,1.83,2.09,1.8,2,1.87,2.18,1.79,1.98
64,Paris,BNP Paribas Masters,30/10/13,Masters 1000,Indoor,Hard,2nd Round,3,Wawrinka S.,Lopez F.,8,29,3240,1275,6,3,3,6,6,3,,,,,2,1,Completed,1.33,3.25,1.35,3.1,1.36,3,1.34,3.56,1.36,3,1.38,3.8,1.34,3.18
64,Paris,BNP Paribas Masters,30/10/13,Masters 1000,Indoor,Hard,2nd Round,3,Del Potro J.M.,Cilic M.,5,41,5365,1095,6,4,7,6,,,,,,,2,0,Completed,1.28,3.5,1.25,3.75,1.25,3.75,1.32,3.77,1.25,3.75,1.33,4,1.28,3.62
64,Paris,BNP Paribas Masters,30/10/13,Masters 1000,Indoor,Hard,2nd Round,3,Dimitrov G.,Fognini F.,22,18,1500,2010,6,3,5,7,6,2,,,,,2,1,Completed,1.36,3,1.38,3,1.4,2.75,1.38,3.33,1.36,3,1.42,3.33,1.38,2.96
64,Paris,BNP Paribas Masters,30/10/13,Masters 1000,Indoor,Hard,2nd Round,3,Nadal R.,Granollers M.,1,39,11670,1110,7,5,7,5,,,,,,,2,0,Completed,1.03,15,1.03,11,1.03,10,1.1,8.6,1.04,11,1.1,16.25,1.03,11.2
64,Paris,BNP Paribas Masters,30/10/13,Masters 1000,Indoor,Hard,2nd Round,3,Kohlschreiber P.,Haas T.,23,12,1445,2425,6,2,6,2,,,,,,,2,0,Completed,2.25,1.57,2.25,1.62,2.1,1.67,2.29,1.69,2.25,1.62,2.46,1.7,2.22,1.64
64,Paris,BNP Paribas Masters,30/10/13,Masters 1000,Indoor,Hard,2nd Round,3,Berdych T.,Andujar P.,7,52,4180,895,6,2,7,5,,,,,,,2,0,Completed,1.05,11,1.05,9,1.06,8,1.05,13,1.07,8,1.07,13,1.05,9.64
64,Paris,BNP Paribas Masters,30/10/13,Masters 1000,Indoor,Hard,2nd Round,3,Federer R.,Anderson K.,6,21,4245,1730,6,4,6,4,,,,,,,2,0,Completed,1.14,5.5,1.15,5.25,1.17,4.5,1.17,5.85,1.17,5,1.2,5.85,1.17,4.89
64,Paris,BNP Paribas Masters,30/10/13,Masters 1000,Indoor,Hard,2nd Round,3,Raonic M.,Haase R.,11,49,2860,927,6,3,6,4,,,,,,,2,0,Completed,1.25,3.75,1.28,3.5,1.29,3.5,1.29,4.01,1.29,3.5,1.31,4.01,1.28,3.6
64,Paris,BNP Paribas Masters,31/10/13,Masters 1000,Indoor,Hard,3rd Round,3,Wawrinka S.,Almagro N.,8,13,3240,2290,6,3,6,2,,,,,,,2,0,Completed,1.5,2.5,1.52,2.45,1.57,2.38,1.61,2.52,1.57,2.38,1.63,2.56,1.56,2.39
64,Paris,BNP Paribas Masters,31/10/13,Masters 1000,Indoor,Hard,3rd Round,3,Ferrer D.,Simon G.,3,17,6600,2060,6,2,6,3,,,,,,,2,0,Completed,1.3,3.4,1.35,3.1,1.36,3.25,1.37,3.45,1.36,3,1.4,3.55,1.34,3.19
64,Paris,BNP Paribas Masters,31/10/13,Masters 1000,Indoor,Hard,3rd Round,3,Djokovic N.,Isner J.,2,16,11120,2070,6,7,6,1,6,2,,,,,2,1,Completed,1.14,5.5,1.16,5,1.14,5.5,1.17,6.08,1.18,4.75,1.22,6.5,1.17,5.02
64,Paris,BNP Paribas Masters,31/10/13,Masters 1000,Indoor,Hard,3rd Round,3,Del Potro J.M.,Dimitrov G.,5,22,5365,1500,3,6,6,3,6,4,,,,,2,1,Completed,1.3,3.4,1.35,3.1,1.36,3.25,1.36,3.54,1.33,3.25,1.4,3.8,1.34,3.2
