ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
62,Paris,BNP Paribas Masters,28/10/2024,Masters 1000,Indoor,Hard,1st Round,3,Rinderknech A.,Machac T.,60,25,872,1758,6,7,5,3,,,,,,,0,1,Retired,3.75,1.29,3.5,1.34,3.75,1.34,3.45,1.31
62,Paris,BNP Paribas Masters,28/10/2024,Masters 1000,Indoor,Hard,1st Round,3,Griekspoor T.,Darderi L.,39,43,1320,1263,6,3,6,4,,,,,,,2,0,Completed,1.2,4.5,1.2,5.14,1.22,5.14,1.19,4.57
62,Paris,BNP Paribas Masters,28/10/2024,Masters 1000,Indoor,Hard,1st Round,3,Thompson J.,Martinez P.,28,41,1571,1270,6,4,6,4,,,,,,,2,0,Completed,1.33,3.4,1.38,3.27,1.38,3.4,1.35,3.16
62,Paris,BNP Paribas Masters,28/10/2024,Masters 1000,Indoor,Hard,1st Round,3,Cerundolo F.,Halys Q.,29,90,1570,653,7,6,6,3,,,,,,,2,0,Completed,2,1.8,1.98,1.91,2.04,1.97,1.96,1.83
62,Paris,BNP Paribas Masters,28/10/2024,Masters 1000,Indoor,Hard,1st Round,3,Etcheverry T.,Zhang Zh.,40,47,1310,1145,6,3,7,6,,,,,,,2,0,Completed,1.67,2.2,1.77,2.16,1.77,2.22,1.71,2.13
62,Paris,BNP Paribas Masters,28/10/2024,Masters 1000,Indoor,Hard,1st Round,3,Giron M.,Shang J.,49,51,1105,1075,7,6,7,6,,,,,,,2,0,Completed,1.62,2.3,1.72,2.23,1.72,2.3,1.65,2.23
62,Paris,BNP Paribas Masters,28/10/2024,Masters 1000,Indoor,Hard,1st Round,3,Humbert U.,Nakashima B.,18,35,2385,1375,6,3,4,6,6,4,,,,,2,1,Completed,1.53,2.5,1.6,2.47,1.6,2.65,1.53,2.47
62,Paris,BNP Paribas Masters,28/10/2024,Masters 1000,Indoor,Hard,1st Round,3,Kecmanovic M.,Baez S.,55,26,965,1690,6,4,6,7,7,5,,,,,2,1,Completed,1.4,3,,,1.4,3,1.4,3
62,Paris,BNP Paribas Masters,28/10/2024,Masters 1000,Indoor,Hard,1st Round,3,Bublik A.,Fognini F.,33,79,1460,721,7,5,7,5,,,,,,,2,0,Completed,1.67,2.2,1.67,2.34,1.73,2.34,1.67,2.2
62,Paris,BNP Paribas Masters,28/10/2024,Masters 1000,Indoor,Hard,1st Round,3,Tsitsipas S.,Carballes Baena R.,11,54,3325,980,4,6,6,3,6,3,,,,,2,1,Completed,1.17,5,1.19,5.39,1.21,5.39,1.18,4.81
