ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
67,Paris,BNP Paribas Masters,31/10/2022,Masters 1000,Indoor,Hard,1st Round,3,Isner J.,Otte O.,47,57,960,806,6,4,7,6,,,,,,,2,0,Completed,2,1.8,2.28,1.69,2.28,1.87,2.13,1.71
67,Paris,BNP Paribas Masters,31/10/2022,Masters 1000,Indoor,Hard,1st Round,3,Norrie C.,Kecmanovic M.,13,29,2490,1445,6,2,6,4,,,,,,,2,0,Completed,1.61,2.3,1.62,2.44,1.63,2.71,1.57,2.4
67,Paris,BNP Paribas Masters,31/10/2022,Masters 1000,Indoor,Hard,1st Round,3,Nishioka Y.,Karatsev A.,38,58,1105,795,6,3,6,4,,,,,,,2,0,Completed,1.4,3,1.49,2.81,1.49,3.2,1.42,2.84
67,Paris,BNP Paribas Masters,31/10/2022,Masters 1000,Indoor,Hard,1st Round,3,Fritz T.,Davidovich Fokina A.,11,32,3090,1300,7,5,6,2,,,,,,,2,0,Completed,1.22,4.33,1.23,4.64,1.27,5,1.22,4.23
67,Paris,BNP Paribas Masters,31/10/2022,Masters 1000,Indoor,Hard,1st Round,3,Basilashvili N.,Halys Q.,106,69,540,740,6,3,6,4,,,,,,,2,0,Completed,4.33,1.22,3.98,1.28,4.33,1.3,3.92,1.25
67,Paris,BNP Paribas Masters,31/10/2022,Masters 1000,Indoor,Hard,1st Round,3,Khachanov K.,Baez S.,19,40,1945,1057,6,1,6,1,,,,,,,2,0,Completed,1.12,6,1.17,5.84,1.19,6,1.16,5.29
67,Paris,BNP Paribas Masters,31/10/2022,Masters 1000,Indoor,Hard,1st Round,3,Musetti L.,Cilic M.,23,17,1746,2140,6,4,6,4,,,,,,,2,0,Completed,2.5,1.53,2.57,1.55,2.66,1.58,2.53,1.51
67,Paris,BNP Paribas Masters,31/10/2022,Masters 1000,Indoor,Hard,1st Round,3,Gasquet R.,Molcan A.,76,44,703,987,6,3,6,1,,,,,,,2,0,Completed,1.5,2.62,1.54,2.63,1.58,2.67,1.51,2.54
67,Paris,BNP Paribas Masters,31/10/2022,Masters 1000,Indoor,Hard,1st Round,3,Cressy M.,Schwartzman D.,34,24,1254,1735,6,3,6,3,,,,,,,2,0,Completed,1.61,2.3,1.72,2.23,1.75,2.32,1.67,2.2
67,Paris,BNP Paribas Masters,31/10/2022,Masters 1000,Indoor,Hard,1st Round,3,Huesler M.A.,Sinner J.,61,12,784,2610,6,2,6,3,,,,,,,2,0,Completed,4.5,1.2,4.91,1.21,5.16,1.22,4.6,1.19
