ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,1st Round,3,Lapentti N.,Puerta M.,23,20,5,4,,,,,,,,,0,0,Retired
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,1st Round,3,Hrbaty D.,Federer R.,19,24,4,6,6,2,6,2,,,,,2,1,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,1st Round,3,Gambill J.M.,Pavel A.,34,27,4,1,,,,,,,,,0,0,Retired
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,1st Round,3,Prinosil D.,Gaudio G.,44,30,6,2,6,1,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,1st Round,3,Boutter J.,Black B.,72,36,6,4,6,7,6,4,,,,,2,1,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,1st Round,3,Santoro F.,Moya C.,37,38,6,7,6,4,6,3,,,,,2,1,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,1st Round,3,Gustafsson M.,Golmard J.,89,40,6,2,2,1,,,,,,,1,0,Retired
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,1st Round,3,Rosset M.,Vicente F.,31,41,6,4,6,7,6,3,,,,,2,1,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,1st Round,3,Mirnyi M.,Escude N.,39,42,3,6,6,3,6,4,,,,,2,1,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,1st Round,3,Woodruff C.,Novak J.,77,48,4,6,7,5,6,3,,,,,2,1,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,1st Round,3,Chang M.,di Pasquale A.,29,60,6,2,7,5,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,1st Round,3,Clement A.,Rusedski G.,18,67,7,6,7,5,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,1st Round,3,Pozzi G.,Kucera K.,45,69,4,6,7,5,7,6,,,,,2,1,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,1st Round,3,Haas T.,Rochus C.,25,79,7,5,6,4,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,1st Round,3,Bastl G.,Llodra M.,95,166,6,4,7,6,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,1st Round,3,Costa A.,O'Brien A.,32,221,7,5,6,3,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,2nd Round,3,Santoro F.,Norman M.,37,4,6,2,6,4,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,2nd Round,3,Pozzi G.,Enqvist T.,45,9,6,2,1,6,7,6,,,,,2,1,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,2nd Round,3,Costa A.,Henman T.,32,10,6,4,6,4,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,2nd Round,3,Prinosil D.,Squillari F.,44,12,6,3,6,3,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,2nd Round,3,Rosset M.,Pioline C.,31,15,7,5,7,5,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,2nd Round,3,Corretja A.,Clement A.,8,18,6,2,6,7,6,3,,,,,2,1,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,2nd Round,3,Philippoussis M.,Hrbaty D.,14,19,1,6,7,6,7,6,,,,,2,1,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,2nd Round,3,Ferrero J.C.,Lapentti N.,13,23,7,5,3,6,6,3,,,,,2,1,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,2nd Round,3,Grosjean S.,Haas T.,21,25,7,5,6,4,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,2nd Round,3,Ferreira W.,Mirnyi M.,11,39,6,4,2,6,6,4,,,,,2,1,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,2nd Round,3,Chang M.,Levy H.,29,59,6,7,6,4,6,4,,,,,2,1,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,2nd Round,3,Rafter P.,Boutter J.,16,72,6,3,6,2,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,2nd Round,3,Kuerten G.,Woodruff C.,3,77,6,3,7,6,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,2nd Round,3,Kafelnikov Y.,Gustafsson M.,5,89,7,6,6,4,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,2nd Round,3,Safin M.,Bastl G.,2,95,7,5,6,4,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,2nd Round,3,Gambill J.M.,Huet S.,34,118,6,3,7,5,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,3rd Round,3,Philippoussis M.,Kafelnikov Y.,14,5,6,4,6,2,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,3rd Round,3,Corretja A.,Ferreira W.,8,11,6,3,6,4,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,3rd Round,3,Kuerten G.,Rafter P.,3,16,6,4,7,6,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,3rd Round,3,Safin M.,Grosjean S.,2,21,6,2,7,6,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,3rd Round,3,Prinosil D.,Chang M.,44,29,4,6,7,6,6,4,,,,,2,1,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,3rd Round,3,Santoro F.,Rosset M.,37,31,6,4,3,6,7,6,,,,,2,1,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,3rd Round,3,Ferrero J.C.,Gambill J.M.,13,34,4,6,7,5,6,4,,,,,2,1,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,3rd Round,3,Costa A.,Pozzi G.,32,45,6,2,6,4,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,Quarterfinals,3,Safin M.,Corretja A.,2,8,7,6,6,3,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,Quarterfinals,3,Kuerten G.,Costa A.,3,32,6,3,6,4,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,Quarterfinals,3,Ferrero J.C.,Santoro F.,13,37,6,4,7,6,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,Quarterfinals,3,Philippoussis M.,Prinosil D.,14,44,4,6,6,4,7,6,,,,,2,1,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,Semifinals,3,Philippoussis M.,Kuerten G.,14,3,7,6,7,6,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,Semifinals,3,Safin M.,Ferrero J.C.,2,13,6,2,6,2,,,,,,,2,0,Completed
66,Paris,BNP Paribas,13/11/00,Masters,Indoor,Carpet,The Final,5,Safin M.,Philippoussis M.,2,14,3,6,7,6,6,4,3,6,7,6,3,2,Completed
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
