ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
63,Paris,BNP Paribas Masters,27/10/14,Masters 1000,Indoor,Hard,1st Round,3,Giraldo S.,Youzhny M.,31,47,1200,850,6,2,6,4,,,,,,,2,0,Completed,2.75,1.4,2.5,1.5,2.75,1.4,3.03,1.44,2.8,1.44,3.04,1.5,2.75,1.43
63,Paris,BNP Paribas Masters,27/10/14,Masters 1000,Indoor,Hard,1st Round,3,Thiem D.,Dolgopolov O.,37,25,1024,1455,6,2,4,6,6,0,,,,,2,1,Completed,2.1,1.66,2.1,1.7,2.1,1.67,2.4,1.65,2.2,1.67,2.4,1.72,2.18,1.66
63,Paris,BNP Paribas Masters,27/10/14,Masters 1000,Indoor,Hard,1st Round,3,Mannarino A.,Herbert P.H.,73,109,729,519,7,6,6,3,,,,,,,2,0,Completed,1.53,2.37,1.65,2.2,1.57,2.25,1.59,2.52,1.62,2.25,1.67,2.52,1.58,2.33
63,Paris,BNP Paribas Masters,27/10/14,Masters 1000,Indoor,Hard,1st Round,3,Querrey S.,Janowicz J.,38,42,1020,995,6,7,6,2,6,4,,,,,2,1,Completed,1.36,3,1.45,2.7,1.44,2.62,1.42,3.14,1.4,3,1.45,3.21,1.39,2.92
63,Paris,BNP Paribas Masters,27/10/14,Masters 1000,Indoor,Hard,1st Round,3,Verdasco F.,Young D.,33,61,1090,779,4,6,6,1,6,3,,,,,2,1,Completed,1.66,2.1,1.7,2.1,1.57,2.25,1.88,2.02,,,1.88,2.3,1.71,2.1
63,Paris,BNP Paribas Masters,27/10/14,Masters 1000,Indoor,Hard,1st Round,3,Kohlschreiber P.,Roger-Vasselin E.,24,90,1460,610,6,3,6,1,,,,,,,2,0,Completed,1.36,3,1.35,3.1,1.36,3,1.45,2.99,1.33,3.2,1.45,3.4,1.36,3.05
63,Paris,BNP Paribas Masters,27/10/14,Masters 1000,Indoor,Hard,1st Round,3,Sock J.,Andujar P.,44,40,896,1001,6,1,6,1,,,,,,,2,0,Completed,1.36,3,1.35,3.1,1.36,3,1.48,2.87,1.33,3.13,1.48,3.21,1.39,2.97
63,Paris,BNP Paribas Masters,27/10/14,Masters 1000,Indoor,Hard,1st Round,3,Melzer J.,Garcia-Lopez G.,122,36,460,1030,6,4,6,1,,,,,,,2,0,Completed,1.72,2,1.7,2.1,1.67,2.1,1.8,2.13,1.73,2.1,1.8,2.15,1.73,2.05
63,Paris,BNP Paribas Masters,27/10/14,Masters 1000,Indoor,Hard,1st Round,3,Gasquet R.,Istomin D.,23,55,1485,825,6,7,6,2,4,0,,,,,1,1,Retired,1.4,2.75,1.42,2.8,1.44,2.62,1.45,2.98,1.44,2.8,1.45,3.05,1.41,2.81
63,Paris,BNP Paribas Masters,27/10/14,Masters 1000,Indoor,Hard,1st Round,3,Benneteau J.,Lu Y.H.,28,39,1330,1003,6,3,6,4,,,,,,,2,0,Completed,1.36,3,1.4,2.9,1.4,2.75,1.4,3.25,1.4,3,1.42,3.25,1.38,2.97
