ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
6;Melbourne;Australian Open;17/01/00;Grand Slam;Outdoor;Hard;2nd Round;5;Norman M.;Pozzi G.;11,0;82,0;6,0;4,0;6,0;3,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;17/01/00;Grand Slam;Outdoor;Hard;2nd Round;5;Ferrero J.C.;Tieleman L.;40,0;89,0;7,0;6,0;6,0;4,0;5,0;7,0;6,0;7,0;6,0;4,0;3,0;2,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;17/01/00;Grand Slam;Outdoor;Hard;2nd Round;5;Voinea A.;Portas A.;95,0;91,0;6,0;2,0;6,0;1,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;17/01/00;Grand Slam;Outdoor;Hard;2nd Round;5;Mirnyi M.;Dupuis A.;67,0;98,0;6,0;7,0;7,0;6,0;7,0;6,0;7,0;6,0;;;3,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;17/01/00;Grand Slam;Outdoor;Hard;2nd Round;5;Dosedel S.;Srichaphan P.;64,0;102,0;4,0;6,0;6,0;2,0;6,0;4,0;6,0;1,0;;;3,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;17/01/00;Grand Slam;Outdoor;Hard;2nd Round;5;Federer R.;Kroslak J.;62,0;104,0;7,0;6,0;6,0;2,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;17/01/00;Grand Slam;Outdoor;Hard;2nd Round;5;Kiefer N.;Behrend T.;4,0;106,0;7,0;6,0;6,0;0,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;17/01/00;Grand Slam;Outdoor;Hard;2nd Round;5;Fromberg R.;Pretzsch A.;80,0;115,0;7,0;6,0;7,0;6,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;17/01/00;Grand Slam;Outdoor;Hard;2nd Round;5;Arazi H.;Jonsson F.;41,0;123,0;6,0;3,0;6,0;4,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;17/01/00;Grand Slam;Outdoor;Hard;2nd Round;5;Squillari F.;Woodforde M.;48,0;126,0;6,0;4,0;7,0;6,0;3,0;6,0;6,0;4,0;;;3,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
