ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
57,Shanghai,Shanghai Masters,09/10/11,Masters 1000,Outdoor,Hard,1st Round,3,Mayer F.,Fognini F.,23,39,1645,1075,6,0,6,2,,,,,,,2,0,Completed,1.28,3.5,1.35,3,1.33,3.25,1.36,3.49,1.33,3,1.44,3.6,1.33,3.22
57,Shanghai,Shanghai Masters,09/10/11,Masters 1000,Outdoor,Hard,1st Round,3,Wawrinka S.,Monaco J.,19,27,1720,1340,3,6,6,3,6,3,,,,,2,1,Completed,1.36,3,1.35,3,1.4,2.75,1.51,2.75,1.44,2.63,1.56,3.07,1.46,2.64
57,Shanghai,Shanghai Masters,10/10/11,Masters 1000,Outdoor,Hard,1st Round,3,Montanes A.,Kukushkin M.,56,63,825,754,6,2,5,7,7,6,,,,,2,1,Completed,1.44,2.62,1.5,2.5,1.57,2.25,1.57,2.58,1.5,2.5,1.6,2.65,1.53,2.43
57,Shanghai,Shanghai Masters,10/10/11,Masters 1000,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,Devvarman S.,53,84,865,628,6,4,6,3,,,,,,,2,0,Completed,2,1.72,2.15,1.65,2,1.73,2.01,1.9,2,1.73,2.15,1.91,1.99,1.77
57,Shanghai,Shanghai Masters,10/10/11,Masters 1000,Outdoor,Hard,1st Round,3,Nalbandian D.,Gulbis E.,57,51,805,875,7,5,6,4,,,,,,,2,0,Completed,1.33,3.25,1.35,3,1.4,2.75,1.4,3.21,1.36,3,1.44,3.25,1.38,2.93
57,Shanghai,Shanghai Masters,10/10/11,Masters 1000,Outdoor,Hard,1st Round,3,Tomic B.,Anderson K.,49,30,875,1245,7,6,6,7,6,3,,,,,2,1,Completed,2.62,1.44,2.5,1.5,2.5,1.5,2.84,1.49,2.63,1.44,2.84,1.53,2.63,1.46
57,Shanghai,Shanghai Masters,10/10/11,Masters 1000,Outdoor,Hard,1st Round,3,Dimitrov G.,Ilhan M.,72,109,696,520,2,6,6,1,6,4,,,,,2,1,Completed,1.44,2.62,1.5,2.5,1.5,2.5,1.62,2.46,1.5,2.5,1.62,2.63,1.52,2.46
57,Shanghai,Shanghai Masters,10/10/11,Masters 1000,Outdoor,Hard,1st Round,3,Ebden M.,Andujar P.,124,45,465,930,6,4,6,4,,,,,,,2,0,Completed,1.38,2.87,1.45,2.65,1.44,2.63,1.45,2.97,1.44,2.63,1.48,3.01,1.41,2.78
57,Shanghai,Shanghai Masters,10/10/11,Masters 1000,Outdoor,Hard,1st Round,3,Roddick A.,Lu Y.H.,15,74,1985,686,6,2,3,6,6,2,,,,,2,1,Completed,1.28,3.5,1.28,3.43,1.25,3.75,1.29,4.01,1.25,3.75,1.33,4.01,1.28,3.54
57,Shanghai,Shanghai Masters,10/10/11,Masters 1000,Outdoor,Hard,1st Round,3,Robredo T.,Bohli S.,46,247,905,197,7,6,7,6,,,,,,,2,0,Completed,1.4,2.75,1.45,2.65,1.4,2.75,1.48,2.88,1.36,2.88,1.48,3.11,1.41,2.79
57,Shanghai,Shanghai Masters,10/10/11,Masters 1000,Outdoor,Hard,1st Round,3,Verdasco F.,Li Z.,24,358,1560,116,6,2,6,2,,,,,,,2,0,Completed,1.02,19,1.03,10,1.04,9,1.02,22.73,1.03,11,1.04,25.26,1.02,13.28
57,Shanghai,Shanghai Masters,10/10/11,Masters 1000,Outdoor,Hard,1st Round,3,Young D.,Gong M.X.,44,398,943,98,6,1,6,4,,,,,,,2,0,Completed,1.04,13,1.04,9,1.07,7.5,1.04,15,1.05,8,1.07,16.37,1.04,10.59
