ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
47,Cincinnati,Western & Southern Financial Group Masters,15/08/2021,Masters 1000,Outdoor,Hard,1st Round,3,Paire B.,Kecmanovic M.,50,58,1375,1142,5,7,6,3,6,2,,,,,2,1,Completed,2.37,1.57,2.36,1.67,2.5,1.67,2.34,1.59
47,Cincinnati,Western & Southern Financial Group Masters,16/08/2021,Masters 1000,Outdoor,Hard,1st Round,3,Pella G.,Goffin D.,93,19,834,2513,6,3,6,3,,,,,,,2,0,Completed,3.5,1.3,3.69,1.33,3.9,1.36,3.46,1.31
47,Cincinnati,Western & Southern Financial Group Masters,16/08/2021,Masters 1000,Outdoor,Hard,1st Round,3,Sinner J.,Delbonis F.,15,48,2745,1407,6,2,7,5,,,,,,,2,0,Completed,1.14,5.5,1.13,7.33,1.24,7.5,1.13,6.29
47,Cincinnati,Western & Southern Financial Group Masters,16/08/2021,Masters 1000,Outdoor,Hard,1st Round,3,Fognini F.,Basilashvili N.,36,40,1689,1578,7,6,6,3,,,,,,,2,0,Completed,2.1,1.72,2.24,1.73,2.27,1.78,2.17,1.7
47,Cincinnati,Western & Southern Financial Group Masters,16/08/2021,Masters 1000,Outdoor,Hard,1st Round,3,Koepfer D.,Struff J.L.,59,47,1126,1410,7,6,5,7,6,3,,,,,2,1,Completed,2.2,1.66,2.47,1.6,2.47,1.73,2.28,1.65
47,Cincinnati,Western & Southern Financial Group Masters,16/08/2021,Masters 1000,Outdoor,Hard,1st Round,3,Ramos-Vinolas A.,Fritz T.,49,42,1378,1550,4,6,6,4,6,4,,,,,2,1,Completed,3.2,1.36,3.69,1.33,3.69,1.4,3.24,1.34
47,Cincinnati,Western & Southern Financial Group Masters,16/08/2021,Masters 1000,Outdoor,Hard,1st Round,3,Auger-Aliassime F.,Fucsovics M.,17,37,2693,1644,7,6,6,3,,,,,,,2,0,Completed,1.44,2.75,1.55,2.64,1.56,2.9,1.47,2.71
47,Cincinnati,Western & Southern Financial Group Masters,16/08/2021,Masters 1000,Outdoor,Hard,1st Round,3,Harris L.,Nishioka Y.,46,57,1433,1170,6,3,6,4,,,,,,,2,0,Completed,1.4,3,1.39,3.26,1.44,3.26,1.37,3.1
47,Cincinnati,Western & Southern Financial Group Masters,16/08/2021,Masters 1000,Outdoor,Hard,1st Round,3,Schwartzman D.,Evans D.,14,28,2980,2096,6,2,4,6,6,3,,,,,2,1,Completed,1.44,2.75,1.51,2.75,1.52,3.02,1.44,2.78
47,Cincinnati,Western & Southern Financial Group Masters,17/08/2021,Masters 1000,Outdoor,Hard,1st Round,3,De Minaur A.,Krajinovic F.,18,33,2600,1724,0,6,6,4,6,4,,,,,2,1,Completed,1.66,2.2,1.68,2.32,1.73,2.38,1.66,2.23
