ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
49,Cincinnati,Western & Southern Financial Group Masters,12/08/2024,Masters 1000,Outdoor,Hard,1st Round,3,Cobolli F.,Paul T.,31,13,1348,3065,6,2,4,6,7,5,,,,,2,1,Completed,4.5,1.2,4.99,1.21,5.25,1.21,4.68,1.19
49,Cincinnati,Western & Southern Financial Group Masters,13/08/2024,Masters 1000,Outdoor,Hard,1st Round,3,Khachanov K.,Cerundolo F.,22,29,1880,1495,6,0,6,3,,,,,,,2,0,Completed,1.53,2.5,1.57,2.54,1.59,2.54,1.55,2.42
49,Cincinnati,Western & Southern Financial Group Masters,13/08/2024,Masters 1000,Outdoor,Hard,1st Round,3,Zhang Zh.,Mpetshi G.,44,48,1161,1052,6,3,7,6,,,,,,,2,0,Completed,1.8,2,1.88,2.02,1.91,2.02,1.84,1.95
49,Cincinnati,Western & Southern Financial Group Masters,13/08/2024,Masters 1000,Outdoor,Hard,1st Round,3,Darderi L.,Tabilo A.,34,21,1316,1993,6,3,7,6,,,,,,,2,0,Completed,3.2,1.36,3.26,1.38,3.39,1.38,3.14,1.35
49,Cincinnati,Western & Southern Financial Group Masters,13/08/2024,Masters 1000,Outdoor,Hard,1st Round,3,Baez S.,Giron M.,20,45,2000,1160,6,4,5,7,7,6,,,,,2,1,Completed,2.38,1.57,2.46,1.61,2.48,1.65,2.37,1.58
49,Cincinnati,Western & Southern Financial Group Masters,13/08/2024,Masters 1000,Outdoor,Hard,1st Round,3,Tiafoe F.,Davidovich Fokina A.,27,53,1515,935,6,3,7,6,,,,,,,2,0,Completed,1.67,2.2,1.74,2.2,1.74,2.22,1.68,2.18
49,Cincinnati,Western & Southern Financial Group Masters,13/08/2024,Masters 1000,Outdoor,Hard,1st Round,3,Lehecka J.,Navone M.,35,38,1315,1293,7,6,6,3,,,,,,,2,0,Completed,1.36,3.2,1.38,3.3,1.39,3.33,1.35,3.18
49,Cincinnati,Western & Southern Financial Group Masters,13/08/2024,Masters 1000,Outdoor,Hard,1st Round,3,Michelsen A.,Griekspoor T.,57,41,905,1220,6,1,5,7,6,2,,,,,2,1,Completed,1.8,2,1.89,2,1.9,2,1.82,1.97
49,Cincinnati,Western & Southern Financial Group Masters,13/08/2024,Masters 1000,Outdoor,Hard,1st Round,3,Thompson J.,Humbert U.,32,17,1346,2365,3,6,6,3,7,6,,,,,2,1,Completed,2.5,1.53,2.73,1.51,2.75,1.53,2.58,1.49
49,Cincinnati,Western & Southern Financial Group Masters,13/08/2024,Masters 1000,Outdoor,Hard,1st Round,3,Shelton B.,Opelka R.,14,322,2955,157,7,6,7,6,,,,,,,2,0,Completed,1.44,2.75,1.52,2.7,1.55,2.8,1.47,2.67
49,Cincinnati,Western & Southern Financial Group Masters,13/08/2024,Masters 1000,Outdoor,Hard,1st Round,3,Musetti L.,Jarry N.,18,25,2250,1710,4,6,7,6,7,6,,,,,2,1,Completed,1.4,3,1.44,3,1.44,3.1,1.41,2.89
49,Cincinnati,Western & Southern Financial Group Masters,13/08/2024,Masters 1000,Outdoor,Hard,1st Round,3,Nishioka Y.,Kecmanovic M.,52,51,939,940,6,4,7,5,,,,,,,2,0,Completed,1.8,2,1.85,2.04,1.91,2.04,1.84,1.95
49,Cincinnati,Western & Southern Financial Group Masters,14/08/2024,Masters 1000,Outdoor,Hard,1st Round,3,Nakashima B.,Fritz T.,49,12,1035,3290,6,4,4,6,7,6,,,,,2,1,Completed,3.4,1.33,3.29,1.38,3.4,1.38,3.14,1.35
49,Cincinnati,Western & Southern Financial Group Masters,14/08/2024,Masters 1000,Outdoor,Hard,1st Round,3,Fils A.,Holt B.,24,227,1755,255,6,4,6,1,,,,,,,2,0,Completed,1.2,4.5,1.21,4.87,1.21,4.88,1.2,4.54
49,Cincinnati,Western & Southern Financial Group Masters,14/08/2024,Masters 1000,Outdoor,Hard,1st Round,3,Borges N.,Mannarino A.,39,33,1265,1340,6,4,3,6,6,1,,,,,2,1,Completed,1.33,3.4,1.38,3.26,1.41,3.4,1.35,3.15
49,Cincinnati,Western & Southern Financial Group Masters,14/08/2024,Masters 1000,Outdoor,Hard,1st Round,3,Marozsan F.,Moutet C.,50,71,990,762,6,4,7,6,,,,,,,2,0,Completed,1.91,1.91,1.94,1.94,1.97,2.03,1.9,1.89
49,Cincinnati,Western & Southern Financial Group Masters,14/08/2024,Masters 1000,Outdoor,Hard,1st Round,3,Auger-Aliassime F.,Kovacevic A.,19,79,2115,723,6,3,6,1,,,,,,,2,0,Completed,1.3,3.5,1.3,3.82,1.33,3.82,1.3,3.47
