ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
50,Cincinnati,Western & Southern Financial Group Masters,11/08/2019,Masters 1000,Outdoor,Hard,1st Round,3,De Minaur A.,Cecchinato M.,38,65,1225,880,6,7,6,1,6,2,,,,,2,1,Completed,1.16,5,1.22,4.93,1.24,5.05,1.2,4.6
50,Cincinnati,Western & Southern Financial Group Masters,12/08/2019,Masters 1000,Outdoor,Hard,1st Round,3,Isner J.,Lajovic D.,16,28,2040,1466,7,6,1,6,7,5,,,,,2,1,Completed,1.28,3.5,1.28,4.14,1.33,4.3,1.27,3.76
50,Cincinnati,Western & Southern Financial Group Masters,12/08/2019,Masters 1000,Outdoor,Hard,1st Round,3,Albot R.,Cilic M.,39,18,1132,1940,6,4,7,6,,,,,,,2,0,Completed,3.4,1.3,3.6,1.34,3.76,1.37,3.45,1.31
50,Cincinnati,Western & Southern Financial Group Masters,12/08/2019,Masters 1000,Outdoor,Hard,1st Round,3,Mannarino A.,Garin C.,59,32,916,1317,6,4,6,1,,,,,,,2,0,Completed,1.72,2,1.65,2.38,1.76,2.4,1.69,2.17
50,Cincinnati,Western & Southern Financial Group Masters,12/08/2019,Masters 1000,Outdoor,Hard,1st Round,3,Pouille L.,Kudla D.,31,111,1340,491,6,3,7,6,,,,,,,2,0,Completed,1.53,2.37,1.63,2.44,1.65,2.52,1.56,2.42
50,Cincinnati,Western & Southern Financial Group Masters,12/08/2019,Masters 1000,Outdoor,Hard,1st Round,3,Nishioka Y.,Thompson J.,77,49,757,1011,7,5,5,7,6,4,,,,,2,1,Completed,1.72,2,1.74,2.23,1.76,2.3,1.68,2.18
50,Cincinnati,Western & Southern Financial Group Masters,12/08/2019,Masters 1000,Outdoor,Hard,1st Round,3,Kecmanovic M.,Auger-Aliassime F.,58,21,922,1785,6,3,6,3,,,,,,,2,0,Completed,2.37,1.53,2.45,1.62,2.5,1.67,2.35,1.6
50,Cincinnati,Western & Southern Financial Group Masters,12/08/2019,Masters 1000,Outdoor,Hard,1st Round,3,Querrey S.,Herbert P.H.,45,41,1035,1048,7,6,7,6,,,,,,,2,0,Completed,1.53,2.37,1.62,2.46,1.63,2.5,1.59,2.36
50,Cincinnati,Western & Southern Financial Group Masters,12/08/2019,Masters 1000,Outdoor,Hard,1st Round,3,Pella G.,Ruud C.,22,54,1710,951,7,5,7,6,,,,,,,2,0,Completed,1.53,2.37,1.6,2.51,1.6,2.72,1.54,2.48
50,Cincinnati,Western & Southern Financial Group Masters,12/08/2019,Masters 1000,Outdoor,Hard,1st Round,3,Londero J.I.,Berrettini M.,55,26,940,1545,7,6,6,3,,,,,,,2,0,Completed,3,1.36,3.03,1.44,3.2,1.44,2.96,1.39
