ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
51,Cincinnati,Western & Southern Financial Group Masters,13/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Muller G.,Harrison R.,22,43,1885,1047,6,4,5,7,7,6,,,,,2,1,Completed,1.53,2.37,1.53,2.35,1.57,2.37,1.65,2.4,1.65,2.58,1.57,2.37
51,Cincinnati,Western & Southern Financial Group Masters,14/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Isner J.,Troicki V.,19,47,2110,965,7,6,6,4,,,,,,,2,0,Completed,1.18,4.5,1.15,4.75,1.18,5,1.17,5.98,1.22,5.98,1.17,4.99
51,Cincinnati,Western & Southern Financial Group Masters,14/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Gasquet R.,Smith J.P.,29,218,1390,234,6,4,6,4,,,,,,,2,0,Completed,1.11,6.5,1.11,5.6,1.12,6,1.13,7.05,1.13,7.25,1.11,6.51
51,Cincinnati,Western & Southern Financial Group Masters,14/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Karlovic I.,Vesely J.,44,52,1045,910,6,3,3,6,7,5,,,,,2,1,Completed,1.72,2,1.72,2,1.73,2,1.68,2.34,1.8,2.35,1.69,2.16
51,Cincinnati,Western & Southern Financial Group Masters,14/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Paul T.,Young D.,175,57,319,830,6,4,7,6,,,,,,,2,0,Completed,2.2,1.61,2.15,1.62,2.2,1.67,2.27,1.71,2.45,1.71,2.23,1.65
51,Cincinnati,Western & Southern Financial Group Masters,14/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Krueger M.,Paire B.,244,41,206,1085,6,2,6,1,,,,,,,2,0,Completed,3.75,1.25,3.45,1.27,3.75,1.28,3.72,1.32,4.55,1.33,3.62,1.28
51,Cincinnati,Western & Southern Financial Group Masters,14/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Lopez F.,Chung H.,34,49,1250,951,7,6,6,1,,,,,,,2,0,Completed,1.83,1.83,1.85,1.85,1.91,1.91,1.99,1.92,2,1.92,1.92,1.87
51,Cincinnati,Western & Southern Financial Group Masters,14/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Fognini F.,Medvedev D.,25,51,1545,919,7,6,6,4,,,,,,,2,0,Completed,1.83,1.83,1.8,1.9,1.91,1.91,2.19,1.76,2.19,2,1.94,1.86
51,Cincinnati,Western & Southern Financial Group Masters,14/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Sousa J.,Edmund K.,54,45,890,1017,6,3,2,6,6,3,,,,,2,1,Completed,2.5,1.5,2.5,1.47,2.5,1.53,2.67,1.54,2.75,1.55,2.57,1.5
51,Cincinnati,Western & Southern Financial Group Masters,14/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Tiafoe F.,Marterer M.,87,121,622,466,6,3,7,6,,,,,,,2,0,Completed,1.53,2.37,1.55,2.3,1.61,2.25,1.65,2.39,1.74,2.4,1.64,2.25
51,Cincinnati,Western & Southern Financial Group Masters,14/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Querrey S.,Kozlov S.,20,133,2060,421,6,3,6,0,,,,,,,2,0,Completed,1.12,6,1.12,5.4,1.14,5.5,1.14,6.69,1.15,6.85,1.13,5.98
51,Cincinnati,Western & Southern Financial Group Masters,15/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Zverev M.,Verdasco F.,26,40,1474,1115,6,4,6,4,,,,,,,2,0,Completed,2.25,1.57,2.25,1.57,2.25,1.61,2.43,1.63,2.55,1.63,2.36,1.58
51,Cincinnati,Western & Southern Financial Group Masters,15/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Ramanathan R.,Eubanks C.,180,374,308,116,6,7,6,1,6,4,,,,,2,1,Completed,2,1.72,2.1,1.65,2.2,1.67,2.32,1.68,2.32,1.85,2.16,1.69
51,Cincinnati,Western & Southern Financial Group Masters,15/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Dolgopolov O.,Anderson K.,71,27,691,1440,6,4,7,6,,,,,,,2,0,Completed,3.25,1.33,3.05,1.33,3.25,1.36,3.31,1.38,3.4,1.38,3.16,1.35
51,Cincinnati,Western & Southern Financial Group Masters,15/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Del Potro J.M.,Berdych T.,30,15,1370,2390,3,6,7,6,6,0,,,,,2,1,Completed,1.9,1.8,1.9,1.8,1.8,2,2.02,1.88,2.05,2,1.94,1.85
51,Cincinnati,Western & Southern Financial Group Masters,15/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Kyrgios N.,Goffin D.,23,13,1770,2560,6,2,6,3,,,,,,,2,0,Completed,1.44,2.62,1.45,2.55,1.5,2.62,1.46,2.95,1.53,3,1.45,2.72
51,Cincinnati,Western & Southern Financial Group Masters,15/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Khachanov K.,Schwartzman D.,32,33,1320,1315,6,1,1,6,6,3,,,,,2,1,Completed,1.61,2.2,1.6,2.2,1.61,2.25,1.66,2.37,1.68,2.4,1.63,2.26
51,Cincinnati,Western & Southern Financial Group Masters,15/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Ramos-Vinolas A.,Youzhny M.,24,93,1735,586,6,2,3,6,6,3,,,,,2,1,Completed,1.66,2.1,1.72,2,1.73,2.1,1.83,2.09,1.83,2.1,1.77,2.04
51,Cincinnati,Western & Southern Financial Group Masters,15/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Ferrer D.,Johnson S.,31,37,1345,1170,6,1,5,7,6,3,,,,,2,1,Completed,1.72,2,1.72,2,1.73,2.1,1.77,2.18,1.8,2.2,1.73,2.09
51,Cincinnati,Western & Southern Financial Group Masters,15/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Mannarino A.,Haase R.,36,35,1191,1203,2,6,7,6,6,2,,,,,2,1,Completed,1.83,1.83,1.75,1.95,1.8,2,1.83,2.1,1.88,2.15,1.79,2.01
51,Cincinnati,Western & Southern Financial Group Masters,15/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Sugita Y.,Sock J.,46,16,980,2335,7,5,6,4,,,,,,,2,0,Completed,2.75,1.4,2.75,1.4,2.75,1.44,3.14,1.42,3.14,1.44,2.92,1.4
51,Cincinnati,Western & Southern Financial Group Masters,15/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Basilashvili N.,Coric B.,65,50,739,921,6,3,7,6,,,,,,,2,0,Completed,3.25,1.33,3.05,1.33,3.25,1.36,3.24,1.4,3.25,1.4,3.09,1.37
51,Cincinnati,Western & Southern Financial Group Masters,15/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Donaldson J.,Bautista Agut R.,60,14,793,2425,7,6,6,3,,,,,,,2,0,Completed,3.5,1.28,3.35,1.28,3.5,1.3,3.69,1.33,3.75,1.33,3.49,1.3
51,Cincinnati,Western & Southern Financial Group Masters,15/08/17,Masters 1000,Outdoor,Hard,1st Round,3,Carreno Busta P.,Lorenzi P.,17,38,2305,1135,6,3,6,3,,,,,,,2,0,Completed,1.3,3.4,1.3,3.2,1.33,3.4,1.38,3.33,1.38,3.5,1.34,3.24
51,Cincinnati,Western & Southern Financial Group Masters,16/08/17,Masters 1000,Outdoor,Hard,2nd Round,3,Isner J.,Paul T.,19,175,2110,319,6,3,6,3,,,,,,,2,0,Completed,1.2,4.33,1.19,4.2,1.22,4.33,1.2,5.16,1.25,5.16,1.2,4.48
51,Cincinnati,Western & Southern Financial Group Masters,16/08/17,Masters 1000,Outdoor,Hard,2nd Round,3,Karlovic I.,Tsonga J.W.,44,12,1045,2770,6,4,7,6,,,,,,,2,0,Completed,2.62,1.44,2.55,1.45,2.62,1.5,2.79,1.5,2.8,1.53,2.67,1.47
51,Cincinnati,Western & Southern Financial Group Masters,16/08/17,Masters 1000,Outdoor,Hard,2nd Round,3,Thiem D.,Fognini F.,8,25,4030,1545,6,3,6,2,,,,,,,2,0,Completed,1.28,3.5,1.35,2.95,1.4,3,1.37,3.39,1.45,3.5,1.36,3.12
51,Cincinnati,Western & Southern Financial Group Masters,16/08/17,Masters 1000,Outdoor,Hard,2nd Round,3,Ferrer D.,Tipsarevic J.,31,69,1345,710,6,4,6,7,6,1,,,,,2,1,Completed,1.2,4.33,1.2,4.1,1.2,4.5,1.26,4.34,1.26,4.7,1.22,4.29
51,Cincinnati,Western & Southern Financial Group Masters,16/08/17,Masters 1000,Outdoor,Hard,2nd Round,3,Dimitrov G.,Lopez F.,11,34,3070,1250,7,6,6,4,,,,,,,2,0,Completed,1.53,2.37,1.5,2.4,1.53,2.5,1.55,2.64,1.59,2.65,1.53,2.49
51,Cincinnati,Western & Southern Financial Group Masters,16/08/17,Masters 1000,Outdoor,Hard,2nd Round,3,Sugita Y.,Sousa J.,46,54,980,890,3,6,7,6,6,1,,,,,2,1,Completed,1.9,1.8,1.9,1.8,1.91,1.91,1.97,1.93,2.06,1.95,1.92,1.87
51,Cincinnati,Western & Southern Financial Group Masters,16/08/17,Masters 1000,Outdoor,Hard,2nd Round,3,Del Potro J.M.,Krueger M.,30,244,1370,206,6,4,6,4,,,,,,,2,0,Completed,1.08,7.5,1.08,6.5,1.11,6.5,1.1,8.67,1.11,8.75,1.09,7.58
51,Cincinnati,Western & Southern Financial Group Masters,16/08/17,Masters 1000,Outdoor,Hard,2nd Round,3,Carreno Busta P.,Zverev M.,17,26,2305,1474,6,3,7,6,,,,,,,2,0,Completed,1.72,2,1.75,1.95,1.73,2.1,1.83,2.09,1.83,2.15,1.78,2.03
51,Cincinnati,Western & Southern Financial Group Masters,16/08/17,Masters 1000,Outdoor,Hard,2nd Round,3,Khachanov K.,Fabbiano T.,32,85,1320,626,6,2,6,2,,,,,,,2,0,Completed,1.22,4,1.21,3.95,1.25,4,1.23,4.73,1.25,4.73,1.22,4.29
51,Cincinnati,Western & Southern Financial Group Masters,16/08/17,Masters 1000,Outdoor,Hard,2nd Round,3,Kyrgios N.,Dolgopolov O.,23,71,1770,691,6,3,7,6,,,,,,,2,0,Completed,1.57,2.25,1.53,2.35,1.57,2.37,1.6,2.51,1.65,2.55,1.56,2.41
51,Cincinnati,Western & Southern Financial Group Masters,16/08/17,Masters 1000,Outdoor,Hard,2nd Round,3,Tiafoe F.,Zverev A.,87,7,622,4470,4,6,6,3,6,4,,,,,2,1,Completed,5,1.16,5,1.14,5,1.17,6.12,1.16,6.3,1.19,5.44,1.15
51,Cincinnati,Western & Southern Financial Group Masters,16/08/17,Masters 1000,Outdoor,Hard,2nd Round,3,Donaldson J.,Ramanathan R.,60,180,793,308,6,4,2,6,6,4,,,,,2,1,Completed,1.18,4.5,1.18,4.3,1.2,4.5,1.22,4.85,1.22,4.9,1.2,4.52
51,Cincinnati,Western & Southern Financial Group Masters,16/08/17,Masters 1000,Outdoor,Hard,2nd Round,3,Basilashvili N.,Harrison C.,65,240,739,209,6,3,6,3,,,,,,,2,0,Completed,1.44,2.62,1.42,2.65,1.53,2.5,1.49,2.82,1.53,2.9,1.46,2.69
51,Cincinnati,Western & Southern Financial Group Masters,16/08/17,Masters 1000,Outdoor,Hard,2nd Round,3,Ramos-Vinolas A.,Muller G.,24,22,1735,1885,5,7,6,4,6,4,,,,,2,1,Completed,3,1.36,2.85,1.37,3,1.4,3.22,1.4,3.25,1.42,3,1.38
51,Cincinnati,Western & Southern Financial Group Masters,17/08/17,Masters 1000,Outdoor,Hard,2nd Round,3,Mannarino A.,Querrey S.,36,20,1191,2060,6,2,7,6,,,,,,,2,0,Completed,2.37,1.53,2.35,1.53,2.37,1.57,2.6,1.56,2.61,1.58,2.45,1.55
51,Cincinnati,Western & Southern Financial Group Masters,17/08/17,Masters 1000,Outdoor,Hard,2nd Round,3,Nadal R.,Gasquet R.,2,29,7555,1390,6,3,6,4,,,,,,,2,0,Completed,1.12,6,1.13,5.2,1.17,5,1.16,6.19,1.17,7.5,1.14,5.53
51,Cincinnati,Western & Southern Financial Group Masters,17/08/17,Masters 1000,Outdoor,Hard,3rd Round,3,Dimitrov G.,Del Potro J.M.,11,30,3070,1370,6,3,7,5,,,,,,,2,0,Completed,2.2,1.61,2.15,1.62,2.2,1.67,2.32,1.7,2.35,1.71,2.22,1.65
51,Cincinnati,Western & Southern Financial Group Masters,17/08/17,Masters 1000,Outdoor,Hard,3rd Round,3,Sugita Y.,Khachanov K.,46,32,980,1320,6,7,6,3,6,3,,,,,2,1,Completed,2.5,1.5,2.5,1.47,2.5,1.53,2.65,1.56,2.75,1.56,2.55,1.51
51,Cincinnati,Western & Southern Financial Group Masters,17/08/17,Masters 1000,Outdoor,Hard,3rd Round,3,Donaldson J.,Basilashvili N.,60,65,793,739,6,4,7,6,,,,,,,2,0,Completed,1.5,2.5,1.53,2.35,1.44,2.75,1.65,2.42,1.67,2.75,1.58,2.39
51,Cincinnati,Western & Southern Financial Group Masters,17/08/17,Masters 1000,Outdoor,Hard,3rd Round,3,Ferrer D.,Carreno Busta P.,31,17,1345,2305,6,4,6,4,,,,,,,2,0,Completed,2,1.72,2,1.72,2.1,1.73,2.16,1.79,2.23,1.8,2.1,1.73
51,Cincinnati,Western & Southern Financial Group Masters,17/08/17,Masters 1000,Outdoor,Hard,3rd Round,3,Thiem D.,Mannarino A.,8,36,4030,1191,7,6,7,6,,,,,,,2,0,Completed,1.33,3.25,1.32,3.1,1.36,3.25,1.38,3.41,1.38,3.55,1.33,3.3
51,Cincinnati,Western & Southern Financial Group Masters,17/08/17,Masters 1000,Outdoor,Hard,3rd Round,3,Isner J.,Tiafoe F.,19,87,2110,622,7,6,7,5,,,,,,,2,0,Completed,1.28,3.5,1.27,3.45,1.3,3.5,1.32,3.82,1.33,3.9,1.3,3.58
51,Cincinnati,Western & Southern Financial Group Masters,18/08/17,Masters 1000,Outdoor,Hard,3rd Round,3,Kyrgios N.,Karlovic I.,23,44,1770,1045,4,6,7,6,6,3,,,,,2,1,Completed,1.44,2.62,1.42,2.65,1.4,3,1.48,2.9,1.5,2.96,1.46,2.69
51,Cincinnati,Western & Southern Financial Group Masters,18/08/17,Masters 1000,Outdoor,Hard,3rd Round,3,Nadal R.,Ramos-Vinolas A.,2,24,7555,1735,7,6,6,2,,,,,,,2,0,Completed,1.06,9,1.05,7.75,1.07,8,1.09,9.81,1.09,10,1.07,8.4
51,Cincinnati,Western & Southern Financial Group Masters,18/08/17,Masters 1000,Outdoor,Hard,Quarterfinals,3,Dimitrov G.,Sugita Y.,11,46,3070,980,6,2,6,1,,,,,,,2,0,Completed,1.3,3.5,1.27,3.45,1.25,4,1.3,4.01,1.35,4.01,1.29,3.61
51,Cincinnati,Western & Southern Financial Group Masters,18/08/17,Masters 1000,Outdoor,Hard,Quarterfinals,3,Isner J.,Donaldson J.,19,60,2110,793,7,6,7,5,,,,,,,2,0,Completed,1.28,3.75,1.27,3.45,1.3,3.5,1.31,3.89,1.33,3.95,1.29,3.59
51,Cincinnati,Western & Southern Financial Group Masters,19/08/17,Masters 1000,Outdoor,Hard,Quarterfinals,3,Ferrer D.,Thiem D.,31,8,1345,4030,6,3,6,3,,,,,,,2,0,Completed,2.62,1.5,2.55,1.45,2.62,1.5,2.85,1.5,2.85,1.53,2.63,1.48
51,Cincinnati,Western & Southern Financial Group Masters,19/08/17,Masters 1000,Outdoor,Hard,Quarterfinals,3,Kyrgios N.,Nadal R.,23,2,1770,7555,6,2,7,5,,,,,,,2,0,Completed,2.75,1.44,2.75,1.4,2.75,1.44,3.02,1.45,3.02,1.48,2.81,1.43
51,Cincinnati,Western & Southern Financial Group Masters,19/08/17,Masters 1000,Outdoor,Hard,Semifinals,3,Dimitrov G.,Isner J.,11,19,3070,2110,7,6,7,6,,,,,,,2,0,Completed,1.72,2,1.72,2,1.73,2.1,1.94,1.98,1.94,2.15,1.78,2.04
51,Cincinnati,Western & Southern Financial Group Masters,20/08/17,Masters 1000,Outdoor,Hard,Semifinals,3,Kyrgios N.,Ferrer D.,23,31,1770,1345,7,6,7,6,,,,,,,2,0,Completed,1.4,3,1.37,2.85,1.36,3.25,1.44,3.06,1.45,3.25,1.4,2.97
